direction,open_time,open_price,open_idx,slip_open,comm_open,close_time,close_price,duration_min,pnl_pct,pnl_usd,slip_close,comm_total
LONG,2025-10-10 21:50:00,2.3942501544952393,269336,2.9917852953076363,0.0004,2026-05-13 04:40:00,1.4564064755739028,308570,-39.237675650334076,-380.4807356974674,0.027011834754011768,0.08
