direction,open_time,open_price,open_idx,slip_open,comm_open,close_time,close_price,duration_min,pnl_pct,pnl_usd,slip_close,comm_total
SHORT,2025-04-25 08:15:00,2.188214995726974,220789,0.054122679857658715,0.0004,2025-04-30 17:45:00,2.179784573808223,7770,0.2908949700595621,2.906211719181709,0.05436982043011423,0.08
LONG,2025-04-30 17:45:00,2.180449962615967,222343,0.08491732878610492,0.0004,2025-05-02 05:55:00,2.2110898961225107,2170,1.3105097803112642,13.11444641670783,0.05470171419072659,0.08
SHORT,2025-05-02 05:55:00,2.2118076785344893,222777,0.022256639300141174,0.0004,2025-05-05 17:45:00,2.1451618652532707,5030,2.923655730839155,29.622381288665597,0.049527283579945555,0.08
LONG,2025-05-05 17:45:00,2.1456499099731445,223783,0.07228950271382928,0.0004,2025-05-07 06:00:00,2.132598852474724,2175,-0.6811265106636664,-7.0949409028352495,0.03286989630368603,0.08
SHORT,2025-05-07 06:00:00,2.1325452854232743,224218,0.035380890997004096,0.0004,2025-05-09 08:30:00,2.4126782252956374,3030,-13.39117004130877,-138.43433202038239,0.21508604875892506,0.08
LONG,2025-05-09 08:30:00,2.4163858565655416,224824,0.36908942262575617,0.0004,2025-05-10 04:15:00,2.355976376723664,1185,-2.604625111685051,-23.22482139479681,0.06463200513132607,0.08
SHORT,2025-05-10 04:15:00,2.3562166870587213,225061,0.05443856601020764,0.0004,2025-05-12 12:30:00,2.5588648967143546,3375,-9.134035750778825,-79.2497434375512,0.4934596336221236,0.08
LONG,2025-05-12 12:30:00,2.556952916502544,225736,0.41837106349768377,0.0004,2025-05-14 07:35:00,2.5760722776548235,2585,0.6639848835682054,5.21073915172789,0.04375517174855036,0.08
SHORT,2025-05-14 07:35:00,2.5755780731357456,226253,0.06293119733318335,0.0004,2025-05-14 20:05:00,2.561916432237379,750,0.44683602309410947,3.5262750338058355,0.043594059412914186,0.08
LONG,2025-05-14 20:05:00,2.562641847731117,226403,0.07192174889832732,0.0004,2025-05-20 06:15:00,2.366998133926412,7810,-7.725206911255087,-61.16853005568419,0.050752881796311045,0.08
SHORT,2025-05-20 06:15:00,2.3670422290314055,227965,0.0488909147408509,0.0004,2025-05-20 20:55:00,2.355799913406372,880,0.3924886780386311,2.86511406783911,0.04246337339282036,0.08
LONG,2025-05-20 20:55:00,2.355799913406372,228141,0.04246337339282036,0.0004,2025-05-21 08:10:00,2.3501027380619584,675,-0.34550315252581504,-2.5299371761187195,0.0636670223862277,0.08
SHORT,2025-05-21 08:10:00,2.3502232741779894,228276,0.058541315653319624,0.0004,2025-05-21 15:05:00,2.3953695320896866,415,-2.043226914445435,-14.895087314040994,0.08229206507511162,0.08
LONG,2025-05-21 15:05:00,2.3959327199762495,228359,0.10582293736659315,0.0004,2025-05-23 06:25:00,2.4266354709260574,2360,1.1687891268041986,8.334188563386087,0.07266384112856775,0.08
SHORT,2025-05-23 06:25:00,2.4266141510637076,228831,0.0735417797713733,0.0004,2025-05-23 14:55:00,2.383580463549922,510,1.633438708823471,11.77018174537647,0.09996591320603206,0.08
LONG,2025-05-23 14:55:00,2.384620791042074,228933,0.14365512281966245,0.0004,2025-05-28 06:10:00,2.2936128455738216,6675,-3.895122869099669,-28.473428901654344,0.038669292492121636,0.08
