direction,open_time,open_price,open_idx,slip_open,comm_open,close_time,close_price,duration_min,pnl_pct,pnl_usd,slip_close,comm_total
LONG,2025-03-21 12:30:00,126.92688478795272,161198,0.06850240663095937,0.0004,2025-03-21 12:35:00,126.51758442325338,5,-0.4038814823099153,-4.034432611816722,0.04141208161271753,0.08
LONG,2025-03-21 12:55:00,125.94783521253056,161203,0.0856952302751101,0.0004,2025-03-21 13:00:00,125.75436352697895,5,-0.27754476600925426,-2.757768130470615,0.08393221266513311,0.08
LONG,2025-03-21 13:10:00,126.3010214208783,161206,0.03248794864073801,0.0004,2025-03-21 13:15:00,126.20071449078401,5,-0.1584569652590857,-1.5689679715963418,0.03903802710178128,0.08
LONG,2025-03-21 13:50:00,127.27499389648438,161214,0.18498158315196633,0.0004,2025-03-21 13:55:00,127.17500305175781,5,-0.27165986903709805,-2.6795467091038905,0.1530970330350101,0.08
LONG,2025-03-21 14:00:00,127.46967627827843,161216,0.2041326905704505,0.0004,2025-03-21 14:05:00,126.6927488127844,5,-0.7892128710749947,-7.74438694191934,0.13971303693568185,0.08
LONG,2025-03-22 16:00:00,129.31154134747482,161528,0.05535116935176206,0.0004,2025-03-22 16:05:00,128.8991069312416,5,-0.4061701050401582,-3.950439660559996,0.047223774391320895,0.08
LONG,2025-03-25 13:25:00,144.67883868307786,162361,0.20697727535602617,0.0004,2025-03-25 13:30:00,144.61325448262147,5,-0.34517708042571527,-3.335323217670331,0.25984619371598106,0.08
LONG,2025-03-25 13:35:00,146.38823750418598,162363,0.25905281253356227,0.0004,2025-03-25 13:40:00,145.4392914966249,5,-0.8534652151011476,-8.19368769700546,0.16522596873823162,0.08
LONG,2025-03-27 14:45:00,138.989990234375,162953,0.20908501464873552,0.0004,2025-03-27 14:50:00,138.9356587903417,5,-0.21877687037991303,-2.077253096756169,0.13968668558194497,0.08
LONG,2025-03-27 14:55:00,139.6750030517578,162955,0.13981024967506528,0.0004,2025-03-27 15:00:00,139.51059818316568,5,-0.3504371541274394,-3.314098169283726,0.1927318632736369,0.08
LONG,2025-03-27 15:05:00,139.64500427246094,162957,0.18294345354661345,0.0004,2025-03-27 15:10:00,138.90189838454853,5,-0.7145603281824039,-6.718931457047752,0.14242107136908103,0.08
LONG,2025-03-28 10:15:00,130.97500610351562,163187,0.11083411518484354,0.0004,2025-03-28 10:20:00,130.51631992437783,5,-0.46958054870217864,-4.377250624684327,0.0793716097728085,0.08
LONG,2025-03-29 13:10:00,126.2518924564827,163510,0.06490789310126586,0.0004,2025-03-29 13:15:00,126.12913808142949,5,-0.19337780402829768,-1.792247257609429,0.056148073317119046,0.08
LONG,2025-03-30 15:25:00,125.41960273153457,163825,0.0794789634159902,0.0004,2025-03-30 15:30:00,125.05041757572862,5,-0.39795761257174384,-3.6767853297839337,0.06359760204276299,0.08
LONG,2025-03-31 13:00:00,126.22000122070312,164084,0.2382459118962288,0.0004,2025-03-31 13:05:00,125.79999542236328,5,-0.5790066007264122,-5.313407508806604,0.2062496729195118,0.08
LONG,2025-04-01 13:50:00,128.43595187410853,164382,0.13718803587132292,0.0004,2025-04-01 13:55:00,127.82615513323142,5,-0.5803393934185089,-5.285420680788567,0.06555275308993712,0.08
LONG,2025-04-01 15:00:00,127.35000610351562,164396,0.23612689692527056,0.0004,2025-04-01 15:05:00,126.60174249365966,5,-0.8311419065806245,-7.504886041704228,0.2035772626906612,0.08
LONG,2025-04-01 15:20:00,129.55999755859375,164400,0.25536008179187775,0.0004,2025-04-01 15:25:00,128.71998596191406,5,-0.9363421104272681,-8.359766731928826,0.24798489175736904,0.08
LONG,2025-04-02 13:55:00,127.67340240414808,164671,0.2933223436282762,0.0004,2025-04-02 14:00:00,125.9424653565884,5,-1.6077288988112202,-14.17218339085848,0.2119750652285413,0.08
LONG,2025-04-02 15:45:00,131.05975657380492,164693,0.18326650065994696,0.0004,2025-04-02 15:50:00,129.62191979121332,5,-1.3895490386063687,-12.025083213394602,0.2524641513916573,0.08
LONG,2025-04-05 14:30:00,118.04472005661424,165542,0.0972778352765126,0.0004,2025-04-05 14:35:00,117.52924390242538,5,-0.5623314744229752,-4.792178095947077,0.08565276999499388,0.08
LONG,2025-04-07 12:35:00,102.61499786376953,166095,0.47488557174801826,0.0004,2025-04-07 12:40:00,101.43999481201172,5,-1.4112814161073617,-11.897705563980193,0.22622165270149708,0.08
LONG,2025-04-07 14:00:00,107.7649917602539,166112,1.102354098111391,0.0004,2025-04-07 14:05:00,104.74500274658203,5,-3.36000039911747,-27.60745733061118,0.517616281285882,0.08
LONG,2025-04-09 17:30:00,116.04499816894531,166730,1.3493433594703674,0.0004,2025-04-09 17:35:00,116.04499816894531,5,-0.8562376470863818,-6.704434772003015,0.8162376470863819,0.08
LONG,2025-04-10 11:05:00,114.30140148881975,166941,0.08879557205551047,0.0004,2025-04-10 11:10:00,113.97101878450817,5,-0.3982992595651579,-3.088040823507643,0.06925406851044401,0.08
LONG,2025-04-10 11:40:00,114.01230200378208,166948,0.08102513721944389,0.0004,2025-04-10 11:45:00,113.92442151272294,5,-0.19214396858386537,-1.4819758307218749,0.07506413639503437,0.08
LONG,2025-04-10 11:50:00,114.03956733717293,166950,0.043485809573075816,0.0004,2025-04-10 11:55:00,113.85365458164968,5,-0.2524928516398906,-1.942072562392113,0.04946807009755784,0.08
LONG,2025-04-10 12:05:00,114.17107266999521,166953,0.0622911453326932,0.0004,2025-04-10 12:10:00,113.56079918097815,5,-0.6266321327969304,-4.802712669961413,0.05210663982812864,0.08
LONG,2025-04-10 12:20:00,114.29030126997075,166956,0.07031099390755491,0.0004,2025-04-10 12:25:00,113.95808912508468,5,-0.44629076894747344,-3.395334119804572,0.1156168086948562,0.08
LONG,2025-04-10 12:35:00,115.0896212178907,166959,0.06922796294352086,0.0004,2025-04-10 12:40:00,114.9439072375267,5,-0.39757159965800526,-3.0078957669035575,0.23096245904043056,0.08
LONG,2025-04-10 12:45:00,114.69566235887791,166961,0.12715783783461737,0.0004,2025-04-10 12:50:00,113.2171141661584,5,-1.5255867855563516,-11.476982248387328,0.19648119750612547,0.08
LONG,2025-04-10 13:25:00,113.89500427246094,166969,0.2596848411485553,0.0004,2025-04-10 13:30:00,113.01106845616926,5,-1.1151090220514137,-8.236222187895793,0.2990119298759563,0.08
LONG,2025-04-10 13:55:00,113.2649917602539,166975,0.18132127588614821,0.0004,2025-04-10 14:00:00,112.36017617835348,5,-1.2022610845289856,-8.761474514728535,0.3634126779395692,0.08
LONG,2025-04-18 12:40:00,134.8647472990289,169264,0.04802985593865033,0.0004,2025-04-18 12:45:00,134.93607488746582,5,-0.027063316631004915,-0.19468117514966599,0.03995155456228464,0.08
LONG,2025-04-18 12:50:00,135.20825996342404,169266,0.06532330478548816,0.0004,2025-04-18 12:55:00,134.88175464055692,5,-0.3246489697198343,-2.3322857814877014,0.04316570312395807,0.08
LONG,2025-04-20 10:00:00,139.2408762178049,169808,0.029367291996364925,0.0004,2025-04-20 10:05:00,139.16252256367392,5,-0.12319327417185397,-0.8815382162690094,0.026921253871999354,0.08
LONG,2025-04-20 10:15:00,139.44622332259024,169811,0.033163147869429165,0.0004,2025-04-20 10:20:00,139.4026579616463,5,-0.11236369888943225,-0.8024665949941105,0.041122005922845775,0.08
LONG,2025-04-20 10:40:00,139.39076928126323,169816,0.05079095128081931,0.0004,2025-04-20 10:45:00,138.90553597359835,5,-0.4488838806083858,-3.199279643772797,0.06077380835117696,0.08
LONG,2025-04-20 13:35:00,137.03157808913838,169851,0.05225713475663939,0.0004,2025-04-20 13:40:00,137.27330360379383,5,0.08784100706783891,0.6226740683051308,0.048560314456908754,0.08
LONG,2025-04-20 13:45:00,137.3683446756711,169853,0.06435452881687223,0.0004,2025-04-20 13:50:00,137.0098670812339,5,-0.3448364130873339,-2.444018399024151,0.04387556706158067,0.08
LONG,2025-04-20 14:00:00,137.24358553142872,169856,0.06093749423138089,0.0004,2025-04-20 14:05:00,137.01295171005978,5,-0.2496722310376581,-1.7616629194440339,0.04162516313580339,0.08
LONG,2025-04-20 14:15:00,137.70514847945026,169859,0.054598266345891204,0.0004,2025-04-20 14:20:00,137.33590512378356,5,-0.35478450100010606,-2.4947125515602884,0.04664394144666333,0.08
LONG,2025-04-20 14:40:00,137.586460883375,169864,0.041054391463162226,0.0004,2025-04-20 14:45:00,137.38194433255725,5,-0.2454349988886109,-1.7182907776151441,0.05678915866229564,0.08
LONG,2025-04-21 14:20:00,138.65392575683143,170148,0.16899840411830166,0.0004,2025-04-21 14:25:00,139.01967610177,5,0.0440434426954401,0.3069485496358175,0.17974306240504104,0.08
LONG,2025-04-21 14:30:00,140.19403395982303,170150,0.2459977413606702,0.0004,2025-04-21 14:35:00,138.9949294677655,5,-1.121481077317669,-7.796930469173191,0.22616330223947317,0.08
LONG,2025-04-21 14:45:00,140.17235720048447,170153,0.29505059377228304,0.0004,2025-04-21 14:50:00,138.71432957862956,5,-1.2928610152307796,-8.857842510146066,0.21269328817348582,0.08
LONG,2025-04-24 10:05:00,147.0107463448979,170961,0.06176706852954675,0.0004,2025-04-24 10:10:00,146.6230990890065,5,-0.3629240336354267,-2.451874369556609,0.0592376940110021,0.08
LONG,2025-04-24 10:30:00,147.2059989249829,170966,0.031255274346923684,0.0004,2025-04-24 10:35:00,146.9361786169278,5,-0.25310598491953373,-1.7025360051532499,0.029811615107468794,0.08
LONG,2025-04-24 10:50:00,146.9253909579154,170970,0.037717602348713984,0.0004,2025-04-24 10:55:00,147.02521907926365,5,-0.009302135572617685,-0.06236462023414854,0.03724690719949537,0.08
LONG,2025-04-24 11:55:00,147.5378218467576,170983,0.06634522770725623,0.0004,2025-04-24 12:00:00,147.63873919911867,5,-0.013073437062966847,-0.08754732887667516,0.041474441698848716,0.08
LONG,2025-04-24 12:05:00,147.40483209242535,170985,0.05757857995480527,0.0004,2025-04-24 12:10:00,147.00392664832475,5,-0.39086952318252893,-2.6145934107595874,0.07889374164965021,0.08
LONG,2025-04-24 12:25:00,148.15993112119733,170989,0.06073059534716967,0.0004,2025-04-24 12:30:00,148.0766128836581,5,-0.1660017010217207,-1.104959481119213,0.06976636336414886,0.08
LONG,2025-04-24 13:40:00,149.31178442454353,171004,0.04809630711435572,0.0004,2025-04-24 13:45:00,148.9213443466632,5,-0.36098590413022225,-2.396733559206352,0.05949276118433415,0.08
LONG,2025-04-24 14:15:00,150.34225239909884,171011,0.18141204877262224,0.0004,2025-04-24 14:20:00,149.34968820532472,5,-0.9075500411297323,-5.990552370208773,0.20734695255337385,0.08
LONG,2025-04-25 14:20:00,155.60732110677498,171300,0.29476456866360967,0.0004,2025-04-25 14:25:00,154.5513428313429,5,-0.8147092157939675,-5.311084123608629,0.09609186802311662,0.08
LONG,2025-04-26 13:10:00,148.54328030025462,171574,0.056091595461060934,0.0004,2025-04-26 13:15:00,148.36923457627069,5,-0.19810220159244765,-1.2796747573928677,0.04093384255787277,0.08
LONG,2025-04-26 13:25:00,148.38017655387927,171577,0.04056717009794327,0.0004,2025-04-26 13:30:00,148.0012053155569,5,-0.32160657983311675,-2.071686264498339,0.02620100806203314,0.08
LONG,2025-04-26 13:45:00,148.2979218994454,171581,0.059317982319485256,0.0004,2025-04-26 13:50:00,148.55530267898644,5,0.09002780709406238,0.5774909936752024,0.04352875812574044,0.08
LONG,2025-04-26 13:55:00,148.7457407892835,171583,0.06441096315537442,0.0004,2025-04-26 14:00:00,148.92554045026594,5,0.01748715494778707,0.11215659708389263,0.06339002783968359,0.08
