direction,open_time,open_price,open_idx,slip_open,comm_open,close_time,close_price,duration_min,pnl_pct,pnl_usd,slip_close,comm_total
LONG,2025-04-25 04:50:00,1767.3948974609375,220762,0.06709267618134618,0.0004,2025-05-05 06:05:00,1816.1824823303766,14475,2.686431553877103,26.83554582432276,0.03399199037596605,0.08
LONG,2025-05-06 23:30:00,1817.0302341998176,224154,0.11737339561955865,0.0004,2025-05-07 01:30:00,1844.9314629471046,120,1.3997753636992059,14.335804124871109,0.09576478429255679,0.08
LONG,2025-05-07 02:00:00,1833.2735191156607,224184,0.030749992643268265,0.0004,2025-05-08 01:10:00,1827.9643590861397,1390,-0.3692777070868046,-3.832184625793769,0.039677711550834174,0.08
LONG,2025-05-08 02:35:00,1843.4482519222124,224479,0.06558655192820229,0.0004,2025-05-08 04:35:00,1904.0,120,3.1581142719625706,32.61787424287816,0.08658590959385037,0.08
LONG,2025-05-08 04:40:00,1909.909912109375,224504,0.2361696446314454,0.0004,2025-05-09 08:05:00,2364.514892578125,1645,23.409905750715716,248.7309478128531,0.35252480302006006,0.08
LONG,2025-05-09 08:10:00,2390.900146484375,224834,0.3597347065806389,0.0004,2025-05-09 09:30:00,2293.945068359375,80,-4.8280055389846925,-63.05338915293549,0.7328350096940994,0.08
SHORT,2025-05-09 09:30:00,2293.945068359375,224850,0.7328350096940994,0.0004,2025-05-09 09:40:00,2349.105224609375,10,-2.6384528324635568,-32.540915275053905,0.19385487539693713,0.08
LONG,2025-05-09 09:40:00,2349.105224609375,224852,0.19385487539693713,0.0004,2025-05-09 10:00:00,2336.01513671875,20,-0.8357528572181914,-10.012187124617151,0.23851566947996616,0.08
SHORT,2025-05-09 10:00:00,2336.01513671875,224856,0.23851566947996616,0.0004,2025-05-09 10:05:00,2338.250244140625,5,-0.3903661992304986,-4.624525168154124,0.25468585081398487,0.08
LONG,2025-05-09 10:05:00,2338.250244140625,224857,0.25468585081398487,0.0004,2025-05-12 09:05:00,2564.024658203125,4260,9.397570583225582,110.56818665500442,0.21812878549098969,0.08
LONG,2025-05-12 20:40:00,2485.480492727778,225848,0.0801494067312419,0.0004,2025-05-20 02:45:00,2572.136637410376,10445,3.3050465621139766,42.489119837662166,0.14144809902473482,0.08
