Žurnāls: ppo_trader_Risk Control Mode_ETH.log

Ierīce: cpu  |  AMP: False
Eksperiments: Risk Control Mode

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 772,429 sveces  |  2019-01-05 05:00:00 → 2026-05-13 02:40:00
Izmantojam     : 331,041 sveces  |  2023-03-20 14:35:00 → 2026-05-13 02:40:00
Apmācība (~2g) : 0..220,694  (2023-03-20 14:35:00 → 2025-04-24 23:05:00)
Tests  (~1g)   : 220,694..331,041  (2025-04-24 23:10:00 → 2026-05-13 02:40:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.000898  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.000898
Kontrolpunkti: checkpoints_Risk Control Mode_ETH/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    38,400    75    -0.00453  +0.0000  0.0070  0.010↓    0.0%  -1.854  1.44e-04  100.0%/ 0.0%/ 0.0%/ 0.0%
    38,912    76    -0.00454  -0.0003  0.0120  0.013↓    0.0%  +0.005  1.41e-04  99.2%/ 0.2%/ 0.2%/ 0.4%
    39,424    77    -0.00447  -0.0002  0.0077  0.010↓    0.0%  -0.133  1.38e-04  99.6%/ 0.0%/ 0.2%/ 0.2%
    39,936    78    -0.00413  +0.0000  0.0054  0.008↓    0.0%  -1.139  1.34e-04  100.0%/ 0.0%/ 0.0%/ 0.0%
    40,448    79    -0.00388  +0.0000  0.0069  0.008↓    0.0%  -1.023  1.31e-04  100.0%/ 0.0%/ 0.0%/ 0.0%
    40,960    80    -0.00359  -0.0004  0.0098  0.010↓    0.0%  -0.297  1.28e-04  99.6%/ 0.2%/ 0.0%/ 0.2%
    41,472    81    -0.00359  +0.0000  0.0047  0.007↓    0.0%  -0.598  1.25e-04  100.0%/ 0.0%/ 0.0%/ 0.0%
    41,984    82    -0.00379  -0.0002  0.0305  0.016↓    0.0%  +0.071  1.22e-04  99.6%/ 0.0%/ 0.2%/ 0.2%
    42,496    83    -0.00368  +0.0000  0.0043  0.007↓    0.0%  -8.358  1.19e-04  100.0%/ 0.0%/ 0.0%/ 0.0%
    43,008    84    -0.00361  +0.0000  0.0044  0.007↓    0.0%  -0.923  1.15e-04  100.0%/ 0.0%/ 0.0%/ 0.0%
    43,520    85    -0.00361  +0.0000  0.0039  0.007↓    0.0%  -2.321  1.12e-04  100.0%/ 0.0%/ 0.0%/ 0.0%
    44,032    86    -0.00345  +0.0000  0.0039  0.007↓    0.0%  -3.019  1.09e-04  100.0%/ 0.0%/ 0.0%/ 0.0%
    44,544    87    -0.00338  +0.0000  0.0056  0.007↓    0.0%  +0.785  1.06e-04  100.0%/ 0.0%/ 0.0%/ 0.0%
  ✓ Kontrolpunkts: checkpoints_Risk Control Mode_ETH\ckpt_step0044544.pth  [59% apmācības]
    45,056    88    -0.00338  -0.0000  0.0050  0.007↓    0.0%  -0.152  1.03e-04  100.0%/ 0.0%/ 0.0%/ 0.0%
    45,568    89    -0.00338  +0.0000  0.0032  0.007↓    0.0%  -1.200  1.00e-04  100.0%/ 0.0%/ 0.0%/ 0.0%
    46,080    90    -0.00335  -0.0001  0.0056  0.009↓    0.0%  -1.363  9.70e-05  99.6%/ 0.2%/ 0.0%/ 0.2%
    46,592    91    -0.00357  -0.0003  0.0225  0.014↓    0.0%  +0.016  9.40e-05  99.6%/ 0.0%/ 0.2%/ 0.2%
    47,104    92    -0.00329  +0.0000  0.0030  0.007↓    0.0%  -2.105  9.11e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    47,616    93    -0.00340  +0.0000  0.0079  0.009↓    0.0%  -0.414  8.81e-05  99.6%/ 0.0%/ 0.2%/ 0.2%
    48,128    94    -0.00340  +0.0000  0.0030  0.006↓    0.0%  -1.276  8.52e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    48,640    95    -0.00340  +0.0000  0.0026  0.006↓    0.0%  -0.429  8.23e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    49,152    96    -0.00346  -0.0002  0.0050  0.008↓    0.0%  -0.664  7.95e-05  99.6%/ 0.0%/ 0.2%/ 0.2%
    49,664    97    -0.00346  +0.0000  0.0030  0.006↓    0.0%  -1.235  7.67e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    50,176    98    -0.00346  +0.0000  0.0026  0.006↓    0.0%  -1.018  7.39e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    50,688    99    -0.00361  -0.0005  0.0120  0.010↓    0.0%  -0.804  7.12e-05  99.6%/ 0.0%/ 0.2%/ 0.2%
    51,200   100    -0.00354  +0.0000  0.0023  0.006↓    0.0%  -2.121  6.84e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    51,712   101    -0.00332  +0.0000  0.0028  0.006↓    0.0%  -1.507  6.58e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    52,224   102    -0.00332  +0.0000  0.0026  0.006↓    0.0%  -2.785  6.31e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    52,736   103    -0.00321  +0.0000  0.0027  0.006↓    0.0%  -4.562  6.06e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    53,248   104    -0.00332  -0.0002  0.0080  0.008↓    0.0%  -0.642  5.80e-05  99.6%/ 0.2%/ 0.0%/ 0.2%
    53,760   105    -0.00338  -0.0003  0.0040  0.007↓    0.0%  -0.847  5.55e-05  99.6%/ 0.0%/ 0.2%/ 0.2%
    54,272   106    -0.00332  +0.0000  0.0018  0.005↓    0.0%  -1.492  5.30e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    54,784   107    -0.00332  +0.0000  0.0022  0.005↓    0.0%  -7.884  5.06e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    55,296   108    -0.00350  -0.0001  0.0101  0.009↓    0.0%  +0.061  4.83e-05  99.2%/ 0.2%/ 0.2%/ 0.4%
    55,808   109    -0.00335  +0.0000  0.0034  0.005↓    0.0%  -1.226  4.59e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
