Žurnāls: ppo_trader_Realistic Mode, OP - 0.004 (Conservative)_SOL.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.004 (Conservative)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 563,641 sveces  |  2020-08-15 11:00:00 → 2025-12-25 13:20:00
Izmantojam     : 241,561 sveces  |  2023-09-08 19:20:00 → 2025-12-25 13:20:00
Apmācība (~2g) : 0..161,040  (2023-09-08 19:20:00 → 2025-03-20 23:15:00)
Tests  (~1g)   : 161,040..241,561  (2025-03-20 23:20:00 → 2025-12-25 13:20:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.004  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.004
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.004 (Conservative)_SOL/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    24,064    47    -0.00367  -0.0017  0.0020  1.194↓    0.2%  +0.373  2.30e-04  45.9%/15.0%/24.4%/14.6%
    24,576    48    -0.00331  -0.0033  0.0027  1.146↓    0.0%  +0.486  2.27e-04  51.2%/12.3%/21.7%/14.8%
    25,088    49    -0.00309  +0.0013  0.0021  1.127↓    0.0%  +0.228  2.24e-04  51.6%/10.7%/23.4%/14.3%
    25,600    50    -0.00284  -0.0005  0.0022  1.143↓    0.0%  +0.585  2.22e-04  47.1%/11.9%/25.0%/16.0%
    26,112    51    -0.00269  -0.0022  0.0020  1.148↓    0.0%  -0.091  2.19e-04  53.3%/10.2%/22.9%/13.7%
    26,624    52    -0.00247  +0.0011  0.0023  1.164↓    0.2%  +0.162  2.16e-04  50.0%/14.5%/21.5%/14.1%
    27,136    53    -0.00236  -0.0025  0.0031  1.143↓    0.4%  +0.013  2.13e-04  52.5%/14.8%/19.7%/12.9%
    27,648    54    -0.00229  -0.0001  0.0018  1.133↓    0.0%  +0.060  2.10e-04  47.7%/14.1%/21.7%/16.6%
    28,160    55    -0.00222  -0.0018  0.0018  1.050↓    0.0%  +0.371  2.07e-04  59.4%/11.3%/17.2%/12.1%
    28,672    56    -0.00208  -0.0005  0.0027  1.107↓    0.0%  +0.047  2.04e-04  52.0%/12.5%/20.5%/15.0%
    29,184    57    -0.00210  +0.0018  0.0023  1.011↓    0.0%  +0.222  2.01e-04  60.0%/10.2%/16.6%/13.3%
    29,696    58    -0.00213  -0.0016  0.0020  1.076↓    0.3%  +0.397  1.98e-04  54.5%/12.1%/18.9%/14.5%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.004 (Conservative)_SOL\ckpt_step0029696.pth  [40% apmācības]
    30,208    59    -0.00215  -0.0016  0.0013  1.008↓    0.1%  +0.126  1.95e-04  59.2%/11.9%/15.8%/13.1%
    30,720    60    -0.00211  -0.0034  0.0015  0.966↓    0.2%  +0.069  1.92e-04  60.2%/ 9.4%/17.8%/12.7%
    31,232    61    -0.00204  +0.0003  0.0014  0.929↓    0.1%  -0.696  1.89e-04  64.6%/ 9.4%/14.5%/11.5%
    31,744    62    -0.00201  -0.0038  0.0013  0.917↓    0.6%  -0.495  1.86e-04  66.0%/ 8.8%/13.9%/11.3%
    32,256    63    -0.00203  -0.0020  0.0023  0.924↓    0.0%  +0.176  1.82e-04  66.0%/ 8.0%/14.3%/11.7%
    32,768    64    -0.00200  +0.0012  0.0016  0.876↓    0.2%  +0.388  1.79e-04  65.6%/10.0%/12.5%/11.9%
    33,280    65    -0.00194  -0.0004  0.0013  0.924↓    0.1%  +0.405  1.76e-04  67.2%/ 6.8%/15.6%/10.4%
    33,792    66    -0.00200  +0.0024  0.0017  0.887↓    0.0%  -0.233  1.73e-04  66.6%/ 8.4%/13.5%/11.5%
    34,304    67    -0.00194  -0.0012  0.0019  0.894↓    0.1%  +0.426  1.70e-04  64.3%/ 8.8%/14.8%/12.1%
    34,816    68    -0.00185  +0.0005  0.0014  0.880↓    0.3%  +0.229  1.67e-04  68.2%/ 7.4%/13.5%/10.9%
    35,328    69    -0.00180  +0.0001  0.0011  0.899↓    0.4%  -0.338  1.63e-04  69.5%/ 6.1%/14.3%/10.2%
    35,840    70    -0.00188  -0.0010  0.0021  0.945↓    0.7%  +0.330  1.60e-04  66.0%/ 7.2%/16.0%/10.7%
    36,352    71    -0.00189  -0.0017  0.0016  0.992↓    1.4%  +0.065  1.57e-04  64.8%/11.5%/13.5%/10.2%
    36,864    72    -0.00192  -0.0019  0.0014  0.913↓    1.0%  -0.071  1.54e-04  63.5%/10.2%/14.3%/12.1%
