Žurnāls: ppo_trader_Realistic Mode, OP - 0.004 (Conservative)_DOGE.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.004 (Conservative)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 719,235 sveces  |  2019-07-09 17:00:00 → 2026-05-13 04:55:00
Izmantojam     : 308,244 sveces  |  2023-06-07 22:00:00 → 2026-05-13 04:55:00
Apmācība (~2g) : 0..205,496  (2023-06-07 22:00:00 → 2025-05-21 10:35:00)
Tests  (~1g)   : 205,496..308,244  (2025-05-21 10:40:00 → 2026-05-13 04:55:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.004  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.004
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.004 (Conservative)_DOGE/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    50,688    99    -0.00251  +0.0000  0.0022  1.185↓    0.1%  +0.816  7.12e-05  33.4%/23.0%/30.9%/12.7%
    51,200   100    -0.00257  -0.0004  0.0044  1.193↓    0.1%  +0.769  6.84e-05  37.3%/18.8%/32.4%/11.5%
    51,712   101    -0.00256  +0.0007  0.0020  1.173↓    0.3%  +0.813  6.58e-05  43.0%/14.8%/29.9%/12.3%
    52,224   102    -0.00265  +0.0002  0.0031  1.177↓    0.0%  +0.520  6.31e-05  37.7%/22.1%/29.3%/10.9%
    52,736   103    -0.00277  +0.0013  0.0027  1.215↓    0.4%  +0.684  6.06e-05  36.9%/27.7%/24.4%/10.9%
    53,248   104    -0.00270  -0.0003  0.0027  1.167↓    0.1%  +0.446  5.80e-05  41.2%/16.2%/30.1%/12.5%
    53,760   105    -0.00273  -0.0003  0.0040  1.187↓    0.2%  +0.431  5.55e-05  42.6%/15.8%/32.6%/ 9.0%
    54,272   106    -0.00268  +0.0019  0.0015  1.187↓    0.0%  +0.779  5.30e-05  41.2%/19.7%/29.1%/10.0%
    54,784   107    -0.00268  +0.0006  0.0023  1.170↓    0.1%  +0.686  5.06e-05  42.8%/19.7%/26.0%/11.5%
    55,296   108    -0.00263  -0.0007  0.0041  1.190↓    0.1%  +0.721  4.83e-05  35.2%/20.7%/31.4%/12.7%
    55,808   109    -0.00267  +0.0005  0.0047  1.171↓    0.3%  +0.755  4.59e-05  39.1%/16.2%/32.8%/11.9%
    56,320   110    -0.00273  -0.0012  0.0036  1.196↓    0.1%  +0.801  4.37e-05  42.2%/19.7%/24.8%/13.3%
    56,832   111    -0.00278  -0.0019  0.0031  1.182↓    0.1%  +0.753  4.14e-05  38.1%/24.4%/23.4%/14.1%
    57,344   112    -0.00282  +0.0011  0.0033  1.197↓    0.2%  +0.801  3.93e-05  36.7%/21.3%/28.9%/13.1%
    57,856   113    -0.00270  -0.0008  0.0019  1.159↓    0.1%  +0.755  3.71e-05  42.8%/17.0%/28.7%/11.5%
    58,368   114    -0.00273  -0.0003  0.0019  1.188↓    0.2%  +0.804  3.51e-05  39.3%/20.1%/28.9%/11.7%
    58,880   115    -0.00274  -0.0018  0.0025  1.186↓    0.5%  +0.467  3.30e-05  41.0%/20.9%/28.3%/ 9.8%
    59,392   116    -0.00294  -0.0002  0.0052  1.167↓    0.2%  +0.695  3.11e-05  44.1%/15.2%/32.8%/ 7.8%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.004 (Conservative)_DOGE\ckpt_step0059392.pth  [79% apmācības]
    59,904   117    -0.00290  +0.0009  0.0025  1.166↓    0.1%  +0.712  2.92e-05  38.5%/16.6%/33.8%/11.1%
    60,416   118    -0.00293  -0.0002  0.0018  1.151↓    0.4%  +0.753  2.73e-05  38.1%/18.0%/30.9%/13.1%
    60,928   119    -0.00266  +0.0023  0.0023  1.181↓    0.1%  +0.519  2.55e-05  39.1%/22.3%/26.8%/11.9%
    61,440   120    -0.00248  -0.0000  0.0018  1.164↓    0.3%  +0.581  2.38e-05  38.1%/17.6%/35.2%/ 9.2%
    61,952   121    -0.00261  -0.0009  0.0056  1.165↓    0.1%  -0.042  2.21e-05  40.0%/13.3%/34.4%/12.3%
    62,464   122    -0.00262  -0.0014  0.0055  1.193↓    0.1%  +0.134  2.05e-05  37.3%/19.5%/35.2%/ 8.0%
    62,976   123    -0.00272  +0.0017  0.0055  1.185↓    0.0%  +0.073  1.89e-05  40.2%/18.6%/27.7%/13.5%
    63,488   124    -0.00292  -0.0011  0.0031  1.178↓    0.5%  +0.251  1.74e-05  39.1%/20.1%/28.9%/11.9%
    64,000   125    -0.00289  -0.0032  0.0020  1.157↓    0.1%  +0.027  1.60e-05  36.7%/15.8%/34.6%/12.9%
    64,512   126    -0.00273  -0.0019  0.0017  1.179↓    0.1%  -0.029  1.46e-05  40.0%/18.9%/29.1%/11.9%
    65,024   127    -0.00271  -0.0013  0.0019  1.155↓    0.0%  +0.061  1.33e-05  43.6%/10.0%/36.3%/10.2%
    65,536   128    -0.00254  +0.0003  0.0012  1.167↓    0.4%  +0.125  1.21e-05  43.9%/15.0%/29.1%/11.9%
    66,048   129    -0.00270  +0.0005  0.0073  1.163↓    0.1%  +0.429  1.09e-05  43.6%/11.7%/35.5%/ 9.2%
    66,560   130    -0.00279  -0.0013  0.0026  1.198↓    0.0%  +0.449  9.77e-06  42.4%/19.7%/26.8%/11.1%
    67,072   131    -0.00259  +0.0000  0.0033  1.183↓    0.4%  +0.559  8.72e-06  39.8%/17.6%/32.0%/10.5%
    67,584   132    -0.00252  +0.0030  0.0020  1.189↓    0.3%  +0.646  7.73e-06  39.6%/20.1%/28.7%/11.5%
    68,096   133    -0.00246  -0.0005  0.0023  1.166↓    0.1%  +0.510  6.81e-06  38.5%/16.4%/32.8%/12.3%
    68,608   134    -0.00227  +0.0020  0.0030  1.178↓    0.2%  +0.655  5.96e-06  40.4%/18.9%/28.1%/12.5%
    69,120   135    -0.00241  -0.0016  0.0030  1.205↓    0.2%  +0.751  5.17e-06  36.7%/22.7%/28.3%/12.3%
