Žurnāls: ppo_trader_Realistic Mode, OP - 0.0008 (Active)_XRP.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.0008 (Active)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 772,455 sveces  |  2019-01-05 05:00:00 → 2026-05-13 04:50:00
Izmantojam     : 331,053 sveces  |  2023-03-20 15:45:00 → 2026-05-13 04:50:00
Apmācība (~2g) : 0..220,702  (2023-03-20 15:45:00 → 2025-04-25 00:55:00)
Tests  (~1g)   : 220,702..331,053  (2025-04-25 01:00:00 → 2026-05-13 04:50:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.0008  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.0008
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.0008 (Active)_XRP/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    36,864    72    -0.00186  -0.0006  0.0009  1.264↓    0.0%  -0.231  1.54e-04  34.6%/24.4%/22.9%/18.2%
    37,376    73    -0.00178  -0.0018  0.0018  1.256↓    0.0%  +0.468  1.50e-04  39.1%/24.2%/21.1%/15.6%
    37,888    74    -0.00169  +0.0002  0.0012  1.257↓    0.0%  -0.519  1.47e-04  39.3%/23.2%/22.9%/14.6%
    38,400    75    -0.00158  -0.0020  0.0012  1.245↓    0.0%  -2.434  1.44e-04  41.2%/23.2%/20.7%/14.8%
    38,912    76    -0.00158  -0.0003  0.0011  1.268↓    0.0%  -1.554  1.41e-04  34.4%/21.7%/28.1%/15.8%
    39,424    77    -0.00146  -0.0002  0.0011  1.240↓    0.0%  -4.243  1.38e-04  40.8%/25.4%/18.8%/15.0%
    39,936    78    -0.00137  -0.0040  0.0010  1.263↓    0.0%  -2.507  1.34e-04  35.7%/23.4%/26.6%/14.3%
    40,448    79    -0.00136  -0.0014  0.0036  1.245↓    0.1%  +0.190  1.31e-04  38.5%/24.2%/21.1%/16.2%
    40,960    80    -0.00120  -0.0032  0.0016  1.247↓    0.0%  -1.107  1.28e-04  40.0%/24.4%/20.3%/15.2%
    41,472    81    -0.00107  -0.0027  0.0032  1.240↓    0.0%  -0.544  1.25e-04  42.4%/23.6%/18.0%/16.0%
    41,984    82    -0.00103  -0.0007  0.0009  1.203↓    0.0%  -1.708  1.22e-04  47.1%/22.9%/15.8%/14.3%
    42,496    83    -0.00098  -0.0016  0.0011  1.217↓    0.1%  -1.335  1.19e-04  43.9%/21.5%/18.4%/16.2%
    43,008    84    -0.00101  -0.0005  0.0010  1.211↓    0.0%  -1.734  1.15e-04  42.2%/26.4%/16.0%/15.4%
    43,520    85    -0.00102  +0.0011  0.0011  1.230↓    0.0%  -1.055  1.12e-04  42.2%/22.3%/20.1%/15.4%
    44,032    86    -0.00098  -0.0002  0.0012  1.196↓    0.0%  -0.926  1.09e-04  46.9%/24.0%/13.5%/15.6%
    44,544    87    -0.00117  -0.0017  0.0104  1.227↓    0.0%  -0.099  1.06e-04  42.8%/21.7%/21.9%/13.7%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0008 (Active)_XRP\ckpt_step0044544.pth  [59% apmācības]
    45,056    88    -0.00114  +0.0013  0.0015  1.213↓    0.0%  -0.096  1.03e-04  44.5%/24.6%/15.8%/15.0%
    45,568    89    -0.00094  -0.0003  0.0012  1.231↓    0.0%  +0.010  1.00e-04  45.3%/22.7%/17.6%/14.5%
    46,080    90    -0.00095  -0.0006  0.0011  1.202↓    0.0%  -0.054  9.70e-05  47.7%/21.1%/16.4%/14.8%
    46,592    91    -0.00098  +0.0007  0.0010  1.221↓    0.0%  -0.069  9.40e-05  48.0%/20.3%/17.4%/14.3%
    47,104    92    -0.00099  -0.0009  0.0013  1.219↓    0.0%  +0.378  9.11e-05  42.0%/23.2%/20.1%/14.6%
    47,616    93    -0.00098  +0.0007  0.0008  1.214↓    0.0%  -0.020  8.81e-05  40.8%/21.7%/21.3%/16.2%
    48,128    94    -0.00093  -0.0013  0.0010  1.235↓    0.0%  -0.403  8.52e-05  43.6%/22.5%/19.7%/14.3%
    48,640    95    -0.00089  -0.0018  0.0009  1.225↓    0.0%  -2.868  8.23e-05  43.0%/25.6%/16.0%/15.4%
    49,152    96    -0.00090  -0.0022  0.0012  1.236↓    0.0%  -1.412  7.95e-05  43.8%/22.7%/19.1%/14.5%
    49,664    97    -0.00076  -0.0010  0.0016  1.227↓    0.1%  +0.127  7.67e-05  43.6%/24.2%/17.0%/15.2%
    50,176    98    -0.00079  -0.0009  0.0008  1.218↓    0.1%  -0.812  7.39e-05  43.6%/24.4%/16.4%/15.6%
    50,688    99    -0.00083  -0.0009  0.0008  1.212↓    0.0%  -0.251  7.12e-05  42.4%/22.3%/20.7%/14.6%
    51,200   100    -0.00083  +0.0006  0.0011  1.229↓    0.0%  -1.687  6.84e-05  42.8%/19.3%/23.4%/14.5%
    51,712   101    -0.00086  -0.0013  0.0012  1.222↓    0.0%  -0.596  6.58e-05  41.6%/22.3%/20.9%/15.2%
    52,224   102    -0.00080  -0.0005  0.0007  1.239↓    0.0%  -1.967  6.31e-05  38.3%/28.9%/18.9%/13.9%
    52,736   103    -0.00078  -0.0029  0.0009  1.239↓    0.1%  -2.485  6.06e-05  42.0%/25.8%/19.9%/12.3%
    53,248   104    -0.00076  +0.0030  0.0007  1.212↓    0.0%  -0.598  5.80e-05  41.8%/24.0%/17.6%/16.6%
    53,760   105    -0.00079  +0.0007  0.0009  1.243↓    0.0%  -0.503  5.55e-05  43.8%/20.5%/24.0%/11.7%
    54,272   106    -0.00077  +0.0012  0.0009  1.248↓    0.0%  -0.864  5.30e-05  42.0%/26.4%/18.6%/13.1%
    54,784   107    -0.00071  -0.0012  0.0011  1.210↓    0.0%  -0.954  5.06e-05  45.5%/19.9%/19.7%/14.8%
    55,296   108    -0.00071  +0.0009  0.0010  1.244↓    0.1%  -0.923  4.83e-05  35.7%/28.5%/20.3%/15.4%
