Žurnāls: ppo_trader_Realistic Mode, OP - 0.004 (Conservative)_ETH.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.004 (Conservative)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 772,429 sveces  |  2019-01-05 05:00:00 → 2026-05-13 02:40:00
Izmantojam     : 331,041 sveces  |  2023-03-20 14:35:00 → 2026-05-13 02:40:00
Apmācība (~2g) : 0..220,694  (2023-03-20 14:35:00 → 2025-04-24 23:05:00)
Tests  (~1g)   : 220,694..331,041  (2025-04-24 23:10:00 → 2026-05-13 02:40:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.004  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.004
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.004 (Conservative)_ETH/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    50,176    98    -0.00172  -0.0014  0.0015  1.013↓    0.7%  -0.521  7.39e-05  63.3%/16.4%/11.7%/ 8.6%
    50,688    99    -0.00172  -0.0005  0.0011  0.900↓    0.1%  -0.261  7.12e-05  70.9%/11.7%/10.2%/ 7.2%
    51,200   100    -0.00171  -0.0016  0.0012  0.931↓    0.0%  -0.721  6.84e-05  67.6%/12.9%/12.3%/ 7.2%
    51,712   101    -0.00172  -0.0013  0.0022  0.842↓    0.0%  +0.375  6.58e-05  70.9%/10.4%/11.5%/ 7.2%
    52,224   102    -0.00180  +0.0002  0.0014  0.961↓    0.2%  +0.342  6.31e-05  59.0%/18.4%/12.9%/ 9.8%
    52,736   103    -0.00189  -0.0012  0.0015  0.943↓    0.2%  +0.805  6.06e-05  65.2%/17.4%/11.7%/ 5.7%
    53,248   104    -0.00205  -0.0037  0.0011  0.951↓    0.0%  +0.833  5.80e-05  62.1%/16.2%/12.1%/ 9.6%
    53,760   105    -0.00201  -0.0062  0.0012  0.910↓    0.2%  +0.727  5.55e-05  68.0%/11.7%/14.3%/ 6.1%
    54,272   106    -0.00192  +0.0015  0.0010  0.915↓    0.8%  +0.807  5.30e-05  67.2%/14.6%/11.5%/ 6.6%
    54,784   107    -0.00191  -0.0004  0.0015  0.871↓    0.1%  +0.449  5.06e-05  70.9%/12.1%/ 9.0%/ 8.0%
    55,296   108    -0.00192  -0.0006  0.0014  0.886↓    0.3%  +0.685  4.83e-05  64.5%/14.3%/12.7%/ 8.6%
    55,808   109    -0.00195  -0.0007  0.0011  0.922↓    0.2%  +0.505  4.59e-05  65.6%/14.3%/10.5%/ 9.6%
    56,320   110    -0.00198  +0.0011  0.0007  0.819↓    0.0%  +0.273  4.37e-05  76.2%/ 8.6%/ 8.6%/ 6.6%
    56,832   111    -0.00193  +0.0004  0.0013  0.848↓    0.0%  -0.431  4.14e-05  74.4%/10.7%/ 7.4%/ 7.4%
    57,344   112    -0.00179  -0.0012  0.0010  0.808↓    0.0%  -0.037  3.93e-05  74.6%/ 8.4%/11.3%/ 5.7%
    57,856   113    -0.00179  -0.0007  0.0009  0.841↓    0.2%  -0.009  3.71e-05  71.1%/12.9%/ 8.6%/ 7.4%
    58,368   114    -0.00166  +0.0000  0.0010  0.884↓    0.0%  -0.045  3.51e-05  69.3%/14.5%/10.4%/ 5.9%
    58,880   115    -0.00164  -0.0007  0.0006  0.818↓    0.0%  -0.345  3.30e-05  73.6%/12.5%/ 8.4%/ 5.5%
    59,392   116    -0.00159  +0.0014  0.0017  0.883↓    0.3%  -0.362  3.11e-05  74.0%/12.1%/ 9.4%/ 4.5%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.004 (Conservative)_ETH\ckpt_step0059392.pth  [79% apmācības]
    59,904   117    -0.00146  -0.0012  0.0008  0.816↓    0.4%  -0.130  2.92e-05  71.3%/10.4%/12.1%/ 6.2%
    60,416   118    -0.00135  -0.0022  0.0011  0.874↓    0.1%  -0.951  2.73e-05  66.8%/13.7%/10.9%/ 8.6%
    60,928   119    -0.00133  -0.0026  0.0006  0.818↓    0.0%  -0.288  2.55e-05  72.3%/14.8%/ 7.2%/ 5.7%
    61,440   120    -0.00131  -0.0003  0.0009  0.815↓    0.0%  +0.028  2.38e-05  73.8%/ 9.6%/11.5%/ 5.1%
    61,952   121    -0.00131  -0.0023  0.0010  0.827↓    0.0%  +0.221  2.21e-05  74.0%/10.9%/ 8.4%/ 6.6%
    62,464   122    -0.00126  -0.0034  0.0023  0.897↓    0.2%  +0.002  2.05e-05  66.6%/15.4%/13.3%/ 4.7%
    62,976   123    -0.00125  +0.0009  0.0010  0.835↓    0.1%  -0.211  1.89e-05  72.3%/11.5%/ 9.6%/ 6.6%
    63,488   124    -0.00129  +0.0001  0.0014  0.855↓    0.4%  -0.449  1.74e-05  72.7%/10.9%/10.9%/ 5.5%
    64,000   125    -0.00131  -0.0001  0.0008  0.831↓    0.0%  -0.048  1.60e-05  72.3%/12.3%/ 8.2%/ 7.2%
    64,512   126    -0.00140  -0.0021  0.0010  0.787↓    0.0%  +0.203  1.46e-05  76.0%/11.7%/ 7.0%/ 5.3%
    65,024   127    -0.00141  +0.0010  0.0009  0.827↓    0.0%  -0.651  1.33e-05  73.6%/11.3%/ 9.4%/ 5.7%
    65,536   128    -0.00146  +0.0014  0.0011  0.799↓    0.0%  +0.366  1.21e-05  75.4%/ 9.6%/ 9.2%/ 5.9%
    66,048   129    -0.00146  -0.0005  0.0013  0.877↓    0.4%  +0.517  1.09e-05  69.3%/11.7%/12.3%/ 6.6%
    66,560   130    -0.00150  -0.0002  0.0014  0.822↓    0.1%  +0.327  9.77e-06  77.9%/ 9.2%/ 7.8%/ 5.1%
    67,072   131    -0.00159  +0.0008  0.0016  0.880↓    0.2%  +0.085  8.72e-06  71.5%/11.7%/10.2%/ 6.6%
    67,584   132    -0.00166  +0.0001  0.0010  0.856↓    0.0%  +0.529  7.73e-06  68.4%/12.7%/12.3%/ 6.6%
    68,096   133    -0.00166  +0.0007  0.0014  0.949↓    1.0%  +0.386  6.81e-06  57.2%/15.4%/16.0%/11.3%
    68,608   134    -0.00165  +0.0002  0.0010  0.882↓    0.0%  +0.350  5.96e-06  72.5%/12.9%/ 7.6%/ 7.0%
    69,120   135    -0.00173  +0.0002  0.0013  0.815↓    0.1%  +0.424  5.17e-06  73.2%/11.3%/ 8.8%/ 6.6%
