Žurnāls: ppo_trader_Realistic Mode, OP - 0.0001 (Overtrade)_BTC.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.0001 (Overtrade)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 771,726 sveces  |  2019-01-05 05:00:00 → 2026-05-10 16:05:00
Izmantojam     : 330,740 sveces  |  2023-03-19 05:05:00 → 2026-05-10 16:05:00
Apmācība (~2g) : 0..220,493  (2023-03-19 05:05:00 → 2025-04-22 20:50:00)
Tests  (~1g)   : 220,493..330,740  (2025-04-22 20:55:00 → 2026-05-10 16:05:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.0001  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.0001
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.0001 (Overtrade)_BTC/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    44,032    86    -0.00114  -0.0015  0.0008  1.277↓    0.0%  -1.118  1.09e-04  32.8%/25.2%/21.3%/20.7%
    44,544    87    -0.00122  -0.0005  0.0007  1.302↓    0.0%  +0.223  1.06e-04  29.5%/24.2%/29.7%/16.6%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0001 (Overtrade)_BTC\ckpt_step0044544.pth  [59% apmācības]
    45,056    88    -0.00123  +0.0000  0.0010  1.292↓    0.0%  +0.440  1.03e-04  31.2%/25.2%/25.0%/18.6%
    45,568    89    -0.00127  -0.0007  0.0008  1.281↓    0.0%  +0.051  1.00e-04  31.4%/22.1%/27.5%/18.9%
    46,080    90    -0.00133  +0.0003  0.0014  1.280↓    0.0%  -0.582  9.70e-05  31.6%/21.5%/27.0%/19.9%
    46,592    91    -0.00135  +0.0013  0.0009  1.278↓    0.0%  -0.056  9.40e-05  38.7%/18.2%/25.6%/17.6%
    47,104    92    -0.00131  +0.0002  0.0008  1.276↓    0.0%  -0.054  9.11e-05  31.8%/21.3%/28.3%/18.6%
    47,616    93    -0.00131  +0.0003  0.0006  1.264↓    0.0%  -1.662  8.81e-05  33.0%/18.2%/29.5%/19.3%
    48,128    94    -0.00124  +0.0000  0.0008  1.277↓    0.0%  -0.771  8.52e-05  32.4%/19.5%/28.1%/19.9%
    48,640    95    -0.00120  +0.0007  0.0006  1.271↓    0.0%  -0.694  8.23e-05  33.8%/22.9%/24.4%/18.9%
    49,152    96    -0.00123  -0.0003  0.0006  1.277↓    0.0%  -1.166  7.95e-05  34.0%/22.5%/25.0%/18.6%
    49,664    97    -0.00113  -0.0004  0.0006  1.268↓    0.0%  -0.560  7.67e-05  36.1%/20.7%/23.8%/19.3%
    50,176    98    -0.00111  -0.0004  0.0008  1.264↓    0.0%  +0.242  7.39e-05  35.5%/20.7%/24.6%/19.1%
    50,688    99    -0.00104  -0.0007  0.0009  1.277↓    0.0%  -1.069  7.12e-05  31.4%/20.5%/28.9%/19.1%
    51,200   100    -0.00101  -0.0004  0.0014  1.279↓    0.0%  +0.179  6.84e-05  33.8%/21.3%/27.3%/17.6%
    51,712   101    -0.00099  -0.0008  0.0012  1.276↓    0.0%  +0.387  6.58e-05  30.9%/19.1%/30.1%/19.9%
    52,224   102    -0.00094  -0.0001  0.0010  1.290↓    0.0%  -1.445  6.31e-05  30.9%/26.8%/24.6%/17.8%
    52,736   103    -0.00089  -0.0014  0.0008  1.289↓    0.0%  -0.048  6.06e-05  32.4%/25.2%/25.4%/17.0%
    53,248   104    -0.00084  +0.0009  0.0013  1.268↓    0.0%  -0.882  5.80e-05  34.4%/22.3%/23.8%/19.5%
    53,760   105    -0.00082  +0.0008  0.0007  1.278↓    0.0%  -0.988  5.55e-05  35.7%/20.1%/27.5%/16.6%
    54,272   106    -0.00076  -0.0010  0.0008  1.293↓    0.0%  +0.028  5.30e-05  34.8%/22.1%/25.4%/17.8%
    54,784   107    -0.00075  -0.0007  0.0007  1.273↓    0.0%  -0.519  5.06e-05  35.4%/19.7%/26.2%/18.8%
    55,296   108    -0.00069  -0.0019  0.0007  1.276↓    0.0%  +0.273  4.83e-05  30.1%/20.7%/29.7%/19.5%
    55,808   109    -0.00069  -0.0001  0.0006  1.273↓    0.0%  -3.258  4.59e-05  37.3%/18.6%/26.8%/17.4%
    56,320   110    -0.00060  -0.0001  0.0007  1.264↓    0.0%  -0.145  4.37e-05  34.2%/19.3%/26.4%/20.1%
    56,832   111    -0.00054  +0.0009  0.0007  1.258↓    0.0%  -1.090  4.14e-05  39.3%/18.6%/22.9%/19.3%
    57,344   112    -0.00055  -0.0004  0.0008  1.268↓    0.0%  -1.078  3.93e-05  33.4%/19.1%/29.1%/18.4%
    57,856   113    -0.00053  -0.0001  0.0006  1.271↓    0.0%  +0.619  3.71e-05  35.0%/24.0%/23.0%/18.0%
    58,368   114    -0.00054  -0.0003  0.0007  1.270↓    0.0%  +0.058  3.51e-05  35.2%/19.5%/26.8%/18.6%
    58,880   115    -0.00053  +0.0003  0.0007  1.277↓    0.0%  -0.239  3.30e-05  34.2%/24.4%/23.8%/17.6%
    59,392   116    -0.00054  -0.0002  0.0007  1.268↓    0.0%  -0.513  3.11e-05  34.4%/21.7%/24.6%/19.3%
