Žurnāls: ppo_trader_Clean Baseline_LTC.log

Ierīce: cpu  |  AMP: False
Eksperiments: Clean Baseline

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 772,457 sveces  |  2019-01-05 05:00:00 → 2026-05-13 05:00:00
Izmantojam     : 331,053 sveces  |  2023-03-20 15:55:00 → 2026-05-13 05:00:00
Apmācība (~2g) : 0..220,702  (2023-03-20 15:55:00 → 2025-04-25 01:05:00)
Tests  (~1g)   : 220,702..331,053  (2025-04-25 01:10:00 → 2026-05-13 05:00:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Režīms: Clean Baseline  —  visi reward shaping sodi atslēgti
Apmācība: tīrs PnL signāls (log-atgriešanās), bez OPEN_PENALTY, SHORT_TRADE_PEN, HOLD_PENALTY
Kontrolpunkti: checkpoints_Clean Baseline_LTC/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    50,688    99    -0.00046  -0.0009  0.0009  1.284↓    0.0%  -2.899  7.12e-05  27.1%/28.1%/24.6%/20.1%
    51,200   100    -0.00046  +0.0007  0.0010  1.277↓    0.0%  -1.726  6.84e-05  30.7%/28.9%/20.5%/19.9%
    51,712   101    -0.00049  +0.0003  0.0007  1.271↓    0.0%  -0.237  6.58e-05  29.5%/25.8%/23.8%/20.9%
    52,224   102    -0.00048  +0.0012  0.0007  1.285↓    0.0%  -0.412  6.31e-05  27.1%/33.4%/19.3%/20.1%
    52,736   103    -0.00047  +0.0010  0.0008  1.283↓    0.0%  -0.082  6.06e-05  30.9%/33.4%/18.0%/17.8%
    53,248   104    -0.00046  -0.0003  0.0008  1.271↓    0.0%  -0.952  5.80e-05  31.8%/27.7%/20.3%/20.1%
    53,760   105    -0.00052  -0.0001  0.0009  1.281↓    0.0%  +0.638  5.55e-05  30.3%/26.2%/25.0%/18.6%
    54,272   106    -0.00052  +0.0001  0.0007  1.300↓    0.0%  -0.302  5.30e-05  29.5%/30.5%/21.7%/18.4%
    54,784   107    -0.00047  -0.0005  0.0011  1.265↓    0.0%  +0.715  5.06e-05  30.7%/27.0%/20.9%/21.5%
    55,296   108    -0.00056  -0.0009  0.0010  1.291↓    0.0%  +0.438  4.83e-05  25.4%/28.5%/26.8%/19.3%
    55,808   109    -0.00056  -0.0003  0.0008  1.273↓    0.0%  -0.935  4.59e-05  30.7%/26.2%/22.7%/20.5%
    56,320   110    -0.00055  -0.0003  0.0008  1.287↓    0.0%  +0.087  4.37e-05  27.1%/27.1%/24.2%/21.5%
    56,832   111    -0.00054  -0.0001  0.0009  1.267↓    0.0%  -2.694  4.14e-05  31.4%/28.3%/19.3%/20.9%
    57,344   112    -0.00056  +0.0008  0.0008  1.281↓    0.0%  -0.287  3.93e-05  29.3%/26.6%/25.0%/19.1%
    57,856   113    -0.00054  -0.0001  0.0006  1.275↓    0.0%  -2.469  3.71e-05  31.8%/28.7%/20.5%/18.9%
    58,368   114    -0.00056  -0.0005  0.0006  1.273↓    0.0%  -2.793  3.51e-05  28.3%/28.5%/22.7%/20.5%
    58,880   115    -0.00052  -0.0001  0.0006  1.289↓    0.0%  -0.563  3.30e-05  29.7%/31.2%/20.5%/18.6%
    59,392   116    -0.00047  -0.0002  0.0005  1.262↓    0.0%  -2.211  3.11e-05  29.9%/28.3%/20.9%/20.9%
  ✓ Kontrolpunkts: checkpoints_Clean Baseline_LTC\ckpt_step0059392.pth  [79% apmācības]
    59,904   117    -0.00045  -0.0001  0.0007  1.279↓    0.0%  -0.355  2.92e-05  30.7%/23.8%/25.0%/20.5%
    60,416   118    -0.00035  +0.0006  0.0006  1.259↓    0.0%  -1.640  2.73e-05  29.3%/27.3%/20.9%/22.5%
    60,928   119    -0.00034  +0.0007  0.0007  1.278↓    0.0%  -0.825  2.55e-05  27.7%/29.9%/21.9%/20.5%
    61,440   120    -0.00033  +0.0008  0.0007  1.274↓    0.0%  -2.540  2.38e-05  28.1%/26.8%/24.8%/20.3%
    61,952   121    -0.00034  -0.0012  0.0010  1.286↓    0.0%  +0.334  2.21e-05  29.1%/27.7%/22.9%/20.3%
    62,464   122    -0.00033  -0.0003  0.0006  1.291↓    0.0%  -0.509  2.05e-05  25.8%/32.2%/24.0%/18.0%
    62,976   123    -0.00035  +0.0003  0.0009  1.266↓    0.0%  -0.182  1.89e-05  30.9%/24.8%/22.3%/22.1%
    63,488   124    -0.00034  +0.0007  0.0007  1.278↓    0.0%  -0.006  1.74e-05  29.9%/28.3%/20.9%/20.9%
    64,000   125    -0.00033  +0.0007  0.0008  1.267↓    0.0%  -0.778  1.60e-05  29.1%/28.1%/21.3%/21.5%
    64,512   126    -0.00033  -0.0002  0.0006  1.281↓    0.0%  -0.511  1.46e-05  28.3%/31.6%/19.5%/20.5%
    65,024   127    -0.00033  -0.0003  0.0007  1.269↓    0.0%  -0.872  1.33e-05  31.2%/26.8%/21.7%/20.3%
    65,536   128    -0.00037  -0.0001  0.0006  1.278↓    0.0%  -1.720  1.21e-05  32.0%/26.8%/21.3%/19.9%
    66,048   129    -0.00040  +0.0008  0.0007  1.273↓    0.0%  -0.866  1.09e-05  31.2%/26.2%/22.1%/20.5%
    66,560   130    -0.00047  +0.0006  0.0009  1.272↓    0.0%  +0.005  9.77e-06  33.0%/27.7%/19.7%/19.5%
    67,072   131    -0.00049  +0.0008  0.0008  1.286↓    0.0%  +0.009  8.72e-06  35.2%/25.0%/22.5%/17.4%
    67,584   132    -0.00058  -0.0005  0.0009  1.285↓    0.0%  -1.042  7.73e-06  28.5%/29.9%/22.1%/19.5%
    68,096   133    -0.00058  -0.0008  0.0007  1.281↓    0.0%  -0.573  6.81e-06  29.5%/26.0%/25.4%/19.1%
