Žurnāls: ppo_trader_Realistic Mode, OP - 0.0008 (Active)_SOL.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.0008 (Active)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 563,641 sveces  |  2020-08-15 11:00:00 → 2025-12-25 13:20:00
Izmantojam     : 241,561 sveces  |  2023-09-08 19:20:00 → 2025-12-25 13:20:00
Apmācība (~2g) : 0..161,040  (2023-09-08 19:20:00 → 2025-03-20 23:15:00)
Tests  (~1g)   : 161,040..241,561  (2025-03-20 23:20:00 → 2025-12-25 13:20:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.0008  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.0008
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.0008 (Active)_SOL/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    17,920    35    -0.00323  -0.0013  0.0035  1.285↓    0.0%  +0.822  2.60e-04  30.5%/25.4%/24.8%/19.3%
    18,432    36    -0.00309  -0.0011  0.0028  1.275↓    0.0%  +0.571  2.57e-04  32.2%/21.3%/26.2%/20.3%
    18,944    37    -0.00302  -0.0007  0.0027  1.275↓    0.0%  +0.689  2.55e-04  30.5%/24.6%/24.0%/20.9%
    19,456    38    -0.00327  -0.0002  0.0049  1.269↓    0.0%  +0.415  2.53e-04  33.2%/25.2%/21.3%/20.3%
    19,968    39    -0.00312  -0.0015  0.0030  1.260↓    0.0%  +0.802  2.50e-04  36.7%/19.9%/24.6%/18.8%
    20,480    40    -0.00318  +0.0003  0.0044  1.268↓    0.0%  +0.572  2.48e-04  29.9%/23.8%/26.0%/20.3%
    20,992    41    -0.00318  -0.0003  0.0030  1.266↓    0.0%  +0.634  2.45e-04  33.0%/18.8%/27.5%/20.7%
    21,504    42    -0.00315  -0.0005  0.0037  1.272↓    0.0%  +0.430  2.43e-04  32.6%/23.0%/23.8%/20.5%
    22,016    43    -0.00314  -0.0008  0.0034  1.266↓    0.0%  +0.272  2.40e-04  35.5%/19.3%/26.0%/19.1%
    22,528    44    -0.00285  -0.0012  0.0030  1.264↓    0.0%  +0.523  2.38e-04  32.4%/24.8%/21.5%/21.3%
    23,040    45    -0.00264  -0.0012  0.0021  1.260↓    0.0%  -0.118  2.35e-04  31.2%/21.3%/26.4%/21.1%
    23,552    46    -0.00241  -0.0010  0.0019  1.264↓    0.0%  +0.601  2.33e-04  30.3%/19.9%/30.1%/19.7%
    24,064    47    -0.00228  -0.0002  0.0019  1.258↓    0.0%  +0.161  2.30e-04  30.9%/22.9%/26.0%/20.3%
    24,576    48    -0.00198  -0.0015  0.0023  1.255↓    0.0%  +0.453  2.27e-04  35.0%/19.5%/26.2%/19.3%
    25,088    49    -0.00178  -0.0006  0.0020  1.252↓    0.0%  +0.353  2.24e-04  31.2%/20.7%/26.0%/22.1%
    25,600    50    -0.00157  -0.0001  0.0018  1.263↓    0.0%  +0.599  2.22e-04  29.9%/18.2%/30.1%/21.9%
    26,112    51    -0.00140  -0.0000  0.0019  1.261↓    0.0%  -0.137  2.19e-04  32.0%/20.7%/26.6%/20.7%
    26,624    52    -0.00128  +0.0004  0.0019  1.271↓    0.0%  +0.194  2.16e-04  32.6%/23.0%/24.6%/19.7%
    27,136    53    -0.00129  -0.0006  0.0025  1.260↓    0.0%  +0.279  2.13e-04  31.1%/22.1%/26.4%/20.5%
    27,648    54    -0.00125  +0.0001  0.0017  1.274↓    0.0%  +0.348  2.10e-04  29.3%/23.2%/27.1%/20.3%
    28,160    55    -0.00119  -0.0020  0.0016  1.243↓    0.0%  +0.166  2.07e-04  32.4%/20.7%/25.2%/21.7%
    28,672    56    -0.00115  -0.0011  0.0016  1.276↓    0.0%  +0.120  2.04e-04  28.9%/22.9%/27.9%/20.3%
    29,184    57    -0.00114  -0.0006  0.0014  1.236↓    0.0%  -0.298  2.01e-04  34.0%/20.9%/23.4%/21.7%
    29,696    58    -0.00115  -0.0027  0.0014  1.262↓    0.0%  +0.277  1.98e-04  27.5%/22.1%/27.0%/23.4%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0008 (Active)_SOL\ckpt_step0029696.pth  [40% apmācības]
    30,208    59    -0.00119  +0.0001  0.0013  1.234↓    0.0%  +0.254  1.95e-04  32.6%/21.9%/24.2%/21.3%
    30,720    60    -0.00122  -0.0015  0.0015  1.237↓    0.0%  -0.104  1.92e-04  28.1%/21.7%/26.0%/24.2%
    31,232    61    -0.00120  -0.0005  0.0011  1.231↓    0.0%  -0.528  1.89e-04  39.6%/16.8%/24.2%/19.3%
    31,744    62    -0.00122  -0.0014  0.0013  1.223↓    0.0%  -0.503  1.86e-04  37.1%/20.9%/21.5%/20.5%
    32,256    63    -0.00121  +0.0013  0.0015  1.255↓    0.0%  +0.565  1.82e-04  34.8%/22.5%/24.2%/18.6%
    32,768    64    -0.00119  -0.0004  0.0014  1.209↓    0.0%  +0.461  1.79e-04  39.6%/18.8%/20.9%/20.7%
    33,280    65    -0.00119  -0.0000  0.0012  1.240↓    0.0%  +0.066  1.76e-04  37.9%/19.7%/24.8%/17.6%
    33,792    66    -0.00121  +0.0005  0.0020  1.217↓    0.0%  +0.275  1.73e-04  34.6%/20.9%/23.2%/21.3%
    34,304    67    -0.00120  -0.0007  0.0014  1.253↓    0.0%  +0.630  1.70e-04  28.3%/22.9%/25.2%/23.6%
    34,816    68    -0.00120  +0.0002  0.0014  1.227↓    0.0%  +0.305  1.67e-04  37.1%/18.2%/23.6%/21.1%
    35,328    69    -0.00118  -0.0017  0.0010  1.235↓    0.0%  +0.211  1.63e-04  35.4%/19.9%/23.8%/20.9%
    35,840    70    -0.00117  +0.0002  0.0012  1.206↓    0.0%  +0.288  1.60e-04  37.3%/18.0%/22.9%/21.9%
    36,352    71    -0.00122  +0.0006  0.0016  1.210↓    0.0%  +0.219  1.57e-04  38.5%/23.0%/19.1%/19.3%
    36,864    72    -0.00120  -0.0003  0.0011  1.206↓    0.0%  -0.394  1.54e-04  33.2%/21.7%/23.0%/22.1%
    37,376    73    -0.00116  -0.0005  0.0013  1.190↓    0.0%  +0.455  1.50e-04  35.7%/17.8%/23.8%/22.7%
    37,888    74    -0.00123  -0.0009  0.0018  1.195↓    0.0%  +0.068  1.47e-04  38.1%/17.0%/23.2%/21.7%
    38,400    75    -0.00124  -0.0011  0.0012  1.197↓    0.0%  -0.035  1.44e-04  40.0%/13.1%/26.2%/20.7%
    38,912    76    -0.00126  +0.0001  0.0010  1.194↓    0.0%  +0.591  1.41e-04  34.8%/17.4%/24.2%/23.6%
    39,424    77    -0.00127  +0.0003  0.0014  1.213↓    0.0%  -0.669  1.38e-04  38.1%/16.6%/24.4%/20.9%
    39,936    78    -0.00124  +0.0003  0.0010  1.194↓    0.0%  +0.113  1.34e-04  32.6%/17.8%/26.4%/23.2%
    40,448    79    -0.00122  -0.0006  0.0011  1.221↓    0.0%  -0.190  1.31e-04  35.2%/17.4%/26.0%/21.5%
    40,960    80    -0.00117  -0.0011  0.0009  1.205↓    0.0%  -0.300  1.28e-04  35.5%/16.0%/25.2%/23.2%
    41,472    81    -0.00112  -0.0004  0.0009  1.196↓    0.0%  -0.536  1.25e-04  39.5%/15.8%/23.2%/21.5%
    41,984    82    -0.00108  -0.0016  0.0010  1.174↓    0.0%  -0.237  1.22e-04  40.8%/14.1%/23.2%/21.9%
    42,496    83    -0.00108  +0.0003  0.0010  1.186↓    0.0%  -1.027  1.19e-04  36.1%/16.6%/22.7%/24.6%
    43,008    84    -0.00099  -0.0018  0.0007  1.200↓    0.0%  +0.380  1.15e-04  35.7%/19.7%/22.3%/22.3%
    43,520    85    -0.00101  -0.0006  0.0009  1.184↓    0.1%  +0.321  1.12e-04  36.5%/19.9%/20.1%/23.4%
    44,032    86    -0.00097  -0.0007  0.0010  1.194↓    0.0%  -0.125  1.09e-04  38.5%/18.2%/19.7%/23.6%
    44,544    87    -0.00101  -0.0009  0.0018  1.173↓    0.0%  +0.091  1.06e-04  32.6%/16.8%/25.4%/25.2%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0008 (Active)_SOL\ckpt_step0044544.pth  [59% apmācības]
    45,056    88    -0.00108  -0.0021  0.0009  1.182↓    0.0%  +0.593  1.03e-04  35.9%/17.6%/22.3%/24.2%
    45,568    89    -0.00112  -0.0024  0.0011  1.152↓    0.0%  +0.463  1.00e-04  37.5%/17.8%/20.5%/24.2%
    46,080    90    -0.00113  -0.0005  0.0008  1.143↓    0.0%  -1.189  9.70e-05  40.4%/14.3%/21.7%/23.6%
    46,592    91    -0.00114  -0.0001  0.0008  1.148↓    0.0%  -1.186  9.40e-05  39.1%/16.6%/21.5%/22.9%
    47,104    92    -0.00120  -0.0017  0.0009  1.139↓    0.0%  +0.130  9.11e-05  37.1%/18.9%/21.5%/22.5%
    47,616    93    -0.00120  -0.0011  0.0007  1.151↓    0.0%  -0.098  8.81e-05  36.1%/14.3%/26.2%/23.4%
    48,128    94    -0.00122  -0.0008  0.0011  1.141↓    0.0%  -0.087  8.52e-05  35.4%/15.6%/23.6%/25.4%
    48,640    95    -0.00125  -0.0004  0.0010  1.167↓    0.0%  +0.236  8.23e-05  36.5%/17.6%/23.2%/22.7%
    49,152    96    -0.00123  +0.0018  0.0008  1.154↓    0.0%  +0.494  7.95e-05  35.2%/19.3%/20.9%/24.6%
    49,664    97    -0.00118  +0.0019  0.0007  1.158↓    0.2%  +0.167  7.67e-05  39.1%/15.6%/21.9%/23.4%
    50,176    98    -0.00114  -0.0010  0.0010  1.165↓    0.1%  +0.324  7.39e-05  37.5%/17.8%/20.7%/24.0%
    50,688    99    -0.00114  +0.0019  0.0009  1.171↓    0.0%  +0.031  7.12e-05  35.5%/15.6%/25.2%/23.6%
    51,200   100    -0.00135  +0.0005  0.0079  1.177↓    0.0%  +0.006  6.84e-05  36.3%/17.4%/23.8%/22.5%
    51,712   101    -0.00139  -0.0003  0.0009  1.140↓    0.0%  +0.083  6.58e-05  38.7%/15.2%/22.1%/24.0%
    52,224   102    -0.00137  +0.0020  0.0012  1.175↓    0.0%  +0.630  6.31e-05  32.4%/19.9%/23.6%/24.0%
    52,736   103    -0.00139  -0.0004  0.0011  1.154↓    0.0%  +0.450  6.06e-05  35.2%/20.1%/20.3%/24.4%
    53,248   104    -0.00142  +0.0003  0.0012  1.151↓    0.0%  +0.351  5.80e-05  39.1%/15.2%/22.3%/23.4%
    53,760   105    -0.00142  -0.0004  0.0011  1.150↓    0.0%  +0.317  5.55e-05  36.1%/16.2%/24.0%/23.6%
    54,272   106    -0.00146  -0.0024  0.0009  1.164↓    0.0%  +0.531  5.30e-05  42.0%/16.0%/20.7%/21.3%
    54,784   107    -0.00151  +0.0005  0.0008  1.146↓    0.0%  +0.326  5.06e-05  38.1%/14.6%/22.1%/25.2%
    55,296   108    -0.00153  +0.0017  0.0006  1.145↓    0.0%  +0.075  4.83e-05  36.3%/14.5%/25.6%/23.6%
    55,808   109    -0.00156  -0.0003  0.0009  1.151↓    0.0%  -0.149  4.59e-05  36.7%/15.6%/23.6%/24.0%
    56,320   110    -0.00137  +0.0001  0.0009  1.121↓    0.0%  -0.295  4.37e-05  39.1%/14.5%/20.7%/25.8%
    56,832   111    -0.00133  -0.0022  0.0007  1.130↓    0.0%  -1.266  4.14e-05  44.3%/12.3%/20.5%/22.9%
    57,344   112    -0.00137  -0.0001  0.0011  1.127↓    0.0%  -0.093  3.93e-05  38.9%/14.1%/23.0%/24.0%
    57,856   113    -0.00136  -0.0011  0.0008  1.152↓    0.0%  -1.043  3.71e-05  41.4%/17.2%/18.9%/22.5%
    58,368   114    -0.00134  -0.0002  0.0008  1.155↓    0.0%  -0.645  3.51e-05  35.0%/19.3%/21.7%/24.0%
    58,880   115    -0.00127  +0.0005  0.0007  1.143↓    0.0%  -0.590  3.30e-05  39.3%/17.6%/21.1%/22.1%
    59,392   116    -0.00129  -0.0010  0.0010  1.139↓    0.0%  -2.221  3.11e-05  37.1%/18.2%/20.7%/24.0%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0008 (Active)_SOL\ckpt_step0059392.pth  [79% apmācības]
    59,904   117    -0.00124  -0.0002  0.0009  1.119↓    0.0%  +0.312  2.92e-05  37.7%/14.5%/23.6%/24.2%
    60,416   118    -0.00127  -0.0004  0.0009  1.118↓    0.0%  +0.564  2.73e-05  37.1%/17.0%/20.9%/25.0%
    60,928   119    -0.00124  +0.0002  0.0008  1.110↓    0.0%  +0.332  2.55e-05  39.1%/18.8%/18.2%/24.0%
    61,440   120    -0.00130  -0.0009  0.0010  1.145↓    0.0%  +0.102  2.38e-05  35.4%/14.3%/27.0%/23.4%
    61,952   121    -0.00132  +0.0000  0.0008  1.105↓    0.0%  -0.621  2.21e-05  38.5%/16.4%/19.9%/25.2%
    62,464   122    -0.00126  -0.0021  0.0008  1.154↓    0.0%  -1.286  2.05e-05  34.8%/19.5%/24.0%/21.7%
    62,976   123    -0.00127  +0.0003  0.0007  1.129↓    0.0%  -0.592  1.89e-05  38.5%/15.2%/21.7%/24.6%
    63,488   124    -0.00127  +0.0002  0.0009  1.145↓    0.1%  -0.647  1.74e-05  39.8%/15.4%/21.1%/23.6%
    64,000   125    -0.00124  -0.0005  0.0008  1.135↓    0.0%  -2.066  1.60e-05  36.5%/17.4%/21.1%/25.0%
    64,512   126    -0.00118  +0.0020  0.0008  1.137↓    0.0%  -1.054  1.46e-05  38.5%/18.0%/19.3%/24.2%
    65,024   127    -0.00118  +0.0017  0.0008  1.163↓    0.0%  -2.064  1.33e-05  38.9%/15.4%/23.4%/22.3%
    65,536   128    -0.00111  -0.0009  0.0007  1.148↓    0.0%  -0.287  1.21e-05  39.1%/16.4%/21.5%/23.0%
    66,048   129    -0.00109  +0.0012  0.0012  1.190↓    0.1%  -0.676  1.09e-05  35.5%/17.8%/23.8%/22.9%
    66,560   130    -0.00102  +0.0010  0.0008  1.130↓    0.0%  -0.645  9.77e-06  41.2%/15.6%/19.5%/23.6%
    67,072   131    -0.00098  -0.0004  0.0012  1.194↓    0.0%  -1.835  8.72e-06  41.0%/14.6%/23.8%/20.5%
    67,584   132    -0.00103  +0.0001  0.0010  1.150↓    0.0%  +0.188  7.73e-06  35.2%/18.4%/23.0%/23.4%
    68,096   133    -0.00099  +0.0025  0.0008  1.160↓    0.1%  -2.957  6.81e-06  36.9%/13.5%/25.8%/23.8%
    68,608   134    -0.00098  -0.0015  0.0008  1.141↓    0.0%  -1.907  5.96e-06  38.3%/17.2%/20.5%/24.0%
    69,120   135    -0.00098  +0.0001  0.0007  1.143↓    0.1%  -2.696  5.17e-06  39.3%/17.2%/20.1%/23.4%
    69,632   136    -0.00095  +0.0024  0.0008  1.172↓    0.0%  -1.070  4.45e-06  36.5%/18.9%/20.9%/23.6%
    70,144   137    -0.00102  -0.0012  0.0009  1.134↓    0.0%  +0.242  3.79e-06  40.4%/14.1%/22.5%/23.0%
    70,656   138    -0.00106  +0.0001  0.0014  1.167↓    0.1%  +0.558  3.21e-06  36.5%/16.4%/23.6%/23.4%
    71,168   139    -0.00108  +0.0008  0.0009  1.129↓    0.0%  +0.516  2.69e-06  35.7%/20.9%/18.6%/24.8%
    71,680   140    -0.00112  +0.0001  0.0009  1.188↓    0.0%  +0.430  2.24e-06  35.2%/18.4%/24.2%/22.3%
    72,192   141    -0.00114  -0.0037  0.0008  1.152↓    0.0%  +0.077  1.86e-06  35.7%/19.7%/20.3%/24.2%
    72,704   142    -0.00109  +0.0008  0.0012  1.164↓    0.0%  +0.378  1.55e-06  36.3%/17.0%/23.8%/22.9%
    73,216   143    -0.00123  -0.0028  0.0011  1.145↓    0.0%  +0.287  1.31e-06  37.1%/18.2%/20.1%/24.6%
    73,728   144    -0.00126  +0.0005  0.0009  1.160↓    0.0%  -0.076  1.14e-06  35.0%/16.2%/25.2%/23.6%
    74,240   145    -0.00135  -0.0006  0.0011  1.176↓    0.0%  -0.260  1.03e-06  37.7%/15.6%/24.4%/22.3%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0008 (Active)_SOL\ckpt_step0074240.pth  [99% apmācības]
    74,752   146    -0.00143  -0.0004  0.0007  1.138↓    0.0%  -0.174  1.00e-06  38.9%/18.8%/19.5%/22.9%
    75,264   147    -0.00147  -0.0003  0.0020  1.158↓    0.0%  +0.135  1.03e-06  39.8%/15.4%/22.7%/22.1%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0008 (Active)_SOL\ckpt_step0075264.pth  [100% apmācības]

────────────────────────────────────────────────────────────────────────────────
  Vidējais ātrums: 576 soļi/sek
  Vidējā atlīdzība (pēdējie 10 atjauninājumi): -0.00147
  Galīgā entropija: 1.158  (sākums: 1.299)
────────────────────────────────────────────────────────────────────────────────

✓ Galīgais modelis saglabāts: ppo_trader_Realistic Mode, OP - 0.0008 (Active)_SOL.pth

============================================================
11. SOLIS: Bektests (4 varianti)
============================================================

────────────────────────────────────────────────────────────  1. Komisija + slipāža          
  Bilance: $888.20 | Ienesīgums: -11.18% | MaxDD: 11.18% | Sharpe: -2.801 | Calmar: -1.000 | PF: 0.430 | Darījumi: 49 | Win%: 18.4%

────────────────────────────────────────────────────────────  2. Tikai komisija              
  Bilance: $985.03 | Ienesīgums: -1.50% | MaxDD: 3.32% | Sharpe: 0.182 | Calmar: -0.451 | PF: 1.060 | Darījumi: 49 | Win%: 40.8%

────────────────────────────────────────────────────────────  3. Tikai slipāža              
  Bilance: $923.74 | Ienesīgums: -7.63% | MaxDD: 7.64% | Sharpe: -2.050 | Calmar: -0.998 | PF: 0.524 | Darījumi: 49 | Win%: 20.4%

────────────────────────────────────────────────────────────  4. Bez izmaksām               
  Bilance: $1,024.41 | Ienesīgums: +2.44% | MaxDD: 2.01% | Sharpe: 0.883 | Calmar: 1.217 | PF: 1.366 | Darījumi: 49 | Win%: 46.9%


======================================================================
12. SOLIS: Rezultāti
======================================================================

  Metrika                     1. Komisija + slipāža            2. Tikai komisija                3. Tikai slipāža                4. Bez izmaksām               
  ──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
  Galīgā bilance                                     $888.20                         $985.03                         $923.74                       $1,024.41
  Ienesīgums                                         -11.18%                          -1.50%                          -7.63%                          +2.44%
  Maks. kritums                                       11.18%                           3.32%                           7.64%                           2.01%
  Sharpe (pēc darījumiem)                             -2.801                           0.182                          -2.050                           0.883
  Calmar koeficients                                  -1.000                          -0.451                          -0.998                           1.217
  Peļņas faktors                                       0.430                           1.060                           0.524                           1.366
  Vid. PnL / solis ($)                             -0.000859                        0.000057                       -0.000643                        0.000303
  Darījumi                                                49                              49                              49                              49
  Uzvaru īpatsvars                                     18.4%                           40.8%                           20.4%                           46.9%
  Vid. darījuma P&L                                  -0.149%                         +0.010%                         -0.109%                         +0.050%
  Vid. ilgums (h)                                        1.3                             1.3                             1.3                             1.3
  Vid. slip (ieeja+izeja)                            0.1057%                               —                         0.1057%                               —
  Vid. komisija                                      0.0800%                         0.0800%                               —                               —

  Zudumi no komisijām        : +3.94%
  Zudumi no slipāžas        : +10.07%
  Kopējie zudumi             : +13.62%

  Signāli (variants 1):
    HOLD  :   79,964  (99.3%)
    LONG  :       18  (0.0%)
    SHORT :      489  (0.6%)
    CLOSE :       48  (0.1%)

  Darījumi: LONG=17  SHORT=32

  ──────────────────────────────────────────────────────────
  TOP 5 IENESĪGĀKIE
  1. SHORT | 2025-06-30 01:50 → 2025-06-30 09:10 | 7h 20m | P&L: +11.74$ (+1.237%) | slip: 0.082%/0.063%
  2. SHORT | 2025-08-10 07:00 → 2025-08-10 07:45 | 0h 45m | P&L: +8.73$ (+0.915%) | slip: 0.050%/0.256%
  3. SHORT | 2025-10-27 08:15 → 2025-10-27 09:10 | 0h 55m | P&L: +8.60$ (+0.954%) | slip: 0.041%/0.106%
  4. SHORT | 2025-07-01 06:45 → 2025-07-01 07:20 | 0h 35m | P&L: +6.42$ (+0.670%) | slip: 0.055%/0.067%
  5. SHORT | 2025-09-04 03:20 → 2025-09-04 06:35 | 3h 15m | P&L: +5.42$ (+0.570%) | slip: 0.070%/0.066%

  ──────────────────────────────────────────────────────────
  TOP 5 ZAUDĪGĀKIE
  1. SHORT | 2025-11-28 02:30 → 2025-11-28 04:20 | 1h 50m | P&L: -10.79$ (-1.182%) | slip: 0.081%/0.046%
  2. SHORT | 2025-06-08 01:15 → 2025-06-08 06:25 | 5h 10m | P&L: -7.37$ (-0.757%) | slip: 0.043%/0.049%
  3. SHORT | 2025-05-02 07:50 → 2025-05-02 08:20 | 0h 30m | P&L: -7.30$ (-0.733%) | slip: 0.063%/0.073%
  4. SHORT | 2025-12-07 08:15 → 2025-12-07 08:45 | 0h 30m | P&L: -6.81$ (-0.755%) | slip: 0.049%/0.056%
