Žurnāls: ppo_trader_Realistic Mode, OP - 0.0001 (Overtrade)_LTC.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.0001 (Overtrade)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 772,457 sveces  |  2019-01-05 05:00:00 → 2026-05-13 05:00:00
Izmantojam     : 331,053 sveces  |  2023-03-20 15:55:00 → 2026-05-13 05:00:00
Apmācība (~2g) : 0..220,702  (2023-03-20 15:55:00 → 2025-04-25 01:05:00)
Tests  (~1g)   : 220,702..331,053  (2025-04-25 01:10:00 → 2026-05-13 05:00:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.0001  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.0001
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.0001 (Overtrade)_LTC/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    31,232    61    -0.00187  -0.0002  0.0012  1.292↓    0.0%  -0.776  1.89e-04  32.2%/27.7%/21.3%/18.8%
    31,744    62    -0.00158  +0.0001  0.0010  1.298↓    0.0%  -0.711  1.86e-04  32.0%/27.3%/23.2%/17.4%
    32,256    63    -0.00154  -0.0003  0.0012  1.288↓    0.0%  -0.217  1.82e-04  33.2%/27.1%/21.5%/18.2%
    32,768    64    -0.00152  +0.0008  0.0013  1.288↓    0.0%  -0.921  1.79e-04  29.1%/28.9%/22.5%/19.5%
    33,280    65    -0.00155  -0.0003  0.0013  1.289↓    0.0%  -0.613  1.76e-04  31.2%/27.5%/23.2%/18.0%
    33,792    66    -0.00157  -0.0003  0.0009  1.288↓    0.0%  -0.965  1.73e-04  27.5%/31.8%/20.9%/19.7%
    34,304    67    -0.00159  +0.0000  0.0010  1.284↓    0.0%  -3.492  1.70e-04  28.5%/27.1%/23.0%/21.3%
    34,816    68    -0.00162  -0.0008  0.0010  1.291↓    0.0%  -3.077  1.67e-04  29.3%/30.3%/22.5%/18.0%
    35,328    69    -0.00165  -0.0004  0.0012  1.292↓    0.0%  -0.835  1.63e-04  34.0%/26.2%/23.2%/16.6%
    35,840    70    -0.00164  -0.0003  0.0011  1.283↓    0.0%  -1.765  1.60e-04  28.3%/29.1%/22.7%/19.9%
    36,352    71    -0.00168  +0.0002  0.0014  1.298↓    0.0%  -0.098  1.57e-04  30.7%/35.5%/17.6%/16.2%
    36,864    72    -0.00169  +0.0001  0.0009  1.276↓    0.0%  -0.359  1.54e-04  27.7%/31.1%/21.1%/20.1%
    37,376    73    -0.00165  -0.0008  0.0010  1.263↓    0.0%  +0.496  1.50e-04  32.8%/28.3%/19.5%/19.3%
    37,888    74    -0.00159  -0.0001  0.0012  1.278↓    0.0%  -0.348  1.47e-04  31.8%/28.9%/19.7%/19.5%
    38,400    75    -0.00158  +0.0007  0.0013  1.276↓    0.0%  -0.379  1.44e-04  33.6%/28.7%/20.1%/17.6%
    38,912    76    -0.00156  -0.0018  0.0012  1.281↓    0.0%  -0.314  1.41e-04  30.5%/27.7%/22.5%/19.3%
    39,424    77    -0.00157  -0.0006  0.0010  1.278↓    0.0%  -0.577  1.38e-04  29.3%/31.1%/19.9%/19.7%
    39,936    78    -0.00156  +0.0004  0.0009  1.282↓    0.0%  -0.464  1.34e-04  28.7%/29.9%/22.3%/19.1%
    40,448    79    -0.00157  -0.0002  0.0042  1.280↓    0.0%  -0.161  1.31e-04  28.9%/27.7%/23.0%/20.3%
    40,960    80    -0.00143  -0.0003  0.0010  1.283↓    0.0%  -1.400  1.28e-04  32.0%/26.8%/22.7%/18.6%
    41,472    81    -0.00131  -0.0010  0.0013  1.272↓    0.0%  -0.737  1.25e-04  32.2%/29.5%/18.8%/19.5%
    41,984    82    -0.00122  -0.0008  0.0009  1.248↓    0.0%  -1.365  1.22e-04  37.9%/25.0%/18.8%/18.4%
    42,496    83    -0.00117  -0.0008  0.0009  1.252↓    0.0%  +0.228  1.19e-04  32.6%/28.5%/17.8%/21.1%
    43,008    84    -0.00108  +0.0007  0.0009  1.262↓    0.0%  +0.233  1.15e-04  31.1%/33.4%/16.0%/19.5%
    43,520    85    -0.00101  +0.0005  0.0012  1.269↓    0.0%  +0.050  1.12e-04  32.6%/30.7%/17.4%/19.3%
    44,032    86    -0.00091  -0.0008  0.0009  1.247↓    0.0%  -0.157  1.09e-04  36.7%/28.7%/14.5%/20.1%
    44,544    87    -0.00084  -0.0015  0.0013  1.271↓    0.0%  -0.248  1.06e-04  31.6%/28.1%/22.3%/18.0%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0001 (Overtrade)_LTC\ckpt_step0044544.pth  [59% apmācības]
    45,056    88    -0.00078  -0.0001  0.0009  1.271↓    0.0%  -2.234  1.03e-04  31.2%/29.3%/18.9%/20.5%
    45,568    89    -0.00064  +0.0001  0.0008  1.260↓    0.0%  -0.848  1.00e-04  34.6%/26.8%/18.6%/20.1%
    46,080    90    -0.00063  -0.0001  0.0011  1.256↓    0.0%  +0.087  9.70e-05  34.6%/28.1%/17.0%/20.3%
    46,592    91    -0.00058  -0.0011  0.0008  1.271↓    0.0%  -1.889  9.40e-05  36.3%/25.0%/19.9%/18.8%
    47,104    92    -0.00058  -0.0012  0.0008  1.267↓    0.0%  -0.657  9.11e-05  32.4%/27.7%/20.3%/19.5%
    47,616    93    -0.00054  +0.0002  0.0008  1.265↓    0.0%  -0.651  8.81e-05  29.3%/28.3%/21.9%/20.5%
    48,128    94    -0.00053  -0.0009  0.0008  1.274↓    0.0%  -0.552  8.52e-05  30.1%/27.3%/22.3%/20.3%
    48,640    95    -0.00048  -0.0013  0.0009  1.265↓    0.0%  -1.038  8.23e-05  31.6%/28.7%/19.5%/20.1%
    49,152    96    -0.00053  -0.0006  0.0016  1.281↓    0.0%  -0.020  7.95e-05  29.7%/30.1%/20.1%/20.1%
    49,664    97    -0.00057  -0.0000  0.0013  1.286↓    0.0%  -0.429  7.67e-05  31.6%/27.5%/21.9%/18.9%
    50,176    98    -0.00056  -0.0017  0.0007  1.272↓    0.0%  -0.848  7.39e-05  32.2%/28.9%/18.4%/20.5%
    50,688    99    -0.00054  -0.0007  0.0009  1.288↓    0.0%  -2.294  7.12e-05  28.1%/28.1%/25.0%/18.8%
    51,200   100    -0.00055  +0.0003  0.0010  1.285↓    0.0%  -1.315  6.84e-05  29.7%/28.3%/22.5%/19.5%
    51,712   101    -0.00057  -0.0001  0.0007  1.278↓    0.0%  -0.431  6.58e-05  29.7%/25.8%/24.6%/19.9%
    52,224   102    -0.00056  +0.0010  0.0007  1.288↓    0.0%  -0.438  6.31e-05  27.1%/33.0%/19.7%/20.1%
    52,736   103    -0.00055  +0.0007  0.0008  1.292↓    0.0%  -0.284  6.06e-05  30.3%/32.0%/20.5%/17.2%
    53,248   104    -0.00055  -0.0001  0.0009  1.272↓    0.0%  -1.061  5.80e-05  32.2%/27.9%/19.5%/20.3%
    53,760   105    -0.00061  +0.0003  0.0010  1.288↓    0.0%  +0.614  5.55e-05  30.3%/25.6%/26.0%/18.2%
    54,272   106    -0.00061  +0.0001  0.0006  1.300↓    0.0%  -0.393  5.30e-05  30.7%/29.9%/21.5%/18.0%
    54,784   107    -0.00054  -0.0004  0.0011  1.272↓    0.0%  +0.728  5.06e-05  30.5%/26.8%/21.9%/20.9%
    55,296   108    -0.00061  -0.0011  0.0010  1.293↓    0.0%  +0.409  4.83e-05  25.4%/28.5%/26.6%/19.5%
    55,808   109    -0.00062  -0.0008  0.0007  1.280↓    0.0%  -0.757  4.59e-05  30.5%/26.2%/23.6%/19.7%
    56,320   110    -0.00061  -0.0006  0.0008  1.289↓    0.0%  +0.075  4.37e-05  27.1%/27.3%/24.0%/21.5%
    56,832   111    -0.00059  -0.0002  0.0009  1.275↓    0.0%  -2.465  4.14e-05  32.2%/27.3%/20.1%/20.3%
    57,344   112    -0.00061  +0.0012  0.0008  1.287↓    0.0%  -0.561  3.93e-05  29.5%/26.8%/25.0%/18.8%
    57,856   113    -0.00059  +0.0000  0.0006  1.277↓    0.0%  -2.893  3.71e-05  31.6%/29.3%/20.3%/18.8%
    58,368   114    -0.00060  -0.0003  0.0006  1.283↓    0.0%  -2.593  3.51e-05  28.3%/28.3%/24.0%/19.3%
    58,880   115    -0.00056  +0.0002  0.0006  1.290↓    0.0%  -0.922  3.30e-05  30.1%/30.9%/20.7%/18.4%
    59,392   116    -0.00051  +0.0006  0.0005  1.267↓    0.0%  -2.225  3.11e-05  30.7%/27.3%/21.1%/20.9%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0001 (Overtrade)_LTC\ckpt_step0059392.pth  [79% apmācības]
    59,904   117    -0.00050  +0.0002  0.0007  1.286↓    0.0%  -0.626  2.92e-05  29.7%/24.4%/26.4%/19.5%
    60,416   118    -0.00040  +0.0004  0.0006  1.271↓    0.0%  -2.016  2.73e-05  27.9%/27.7%/22.3%/22.1%
    60,928   119    -0.00039  +0.0005  0.0007  1.284↓    0.0%  -0.985  2.55e-05  27.9%/30.3%/21.5%/20.3%
    61,440   120    -0.00038  +0.0007  0.0006  1.279↓    0.0%  -2.196  2.38e-05  26.6%/26.6%/26.2%/20.7%
    61,952   121    -0.00039  -0.0012  0.0010  1.294↓    0.0%  +0.330  2.21e-05  29.3%/27.0%/23.8%/19.9%
    62,464   122    -0.00037  -0.0004  0.0006  1.290↓    0.0%  -0.419  2.05e-05  26.8%/32.0%/23.6%/17.6%
    62,976   123    -0.00040  -0.0004  0.0009  1.276↓    0.0%  -0.211  1.89e-05  29.9%/24.2%/23.8%/22.1%
    63,488   124    -0.00039  +0.0005  0.0006  1.278↓    0.0%  -0.058  1.74e-05  30.7%/28.7%/20.1%/20.5%
    64,000   125    -0.00037  +0.0008  0.0008  1.276↓    0.0%  -0.867  1.60e-05  29.3%/27.9%/21.9%/20.9%
    64,512   126    -0.00038  -0.0002  0.0006  1.280↓    0.0%  -0.616  1.46e-05  28.9%/31.2%/19.1%/20.7%
    65,024   127    -0.00038  -0.0003  0.0006  1.274↓    0.0%  -0.870  1.33e-05  31.4%/26.2%/22.3%/20.1%
    65,536   128    -0.00041  +0.0002  0.0006  1.282↓    0.0%  -1.596  1.21e-05  32.0%/26.4%/21.9%/19.7%
    66,048   129    -0.00045  +0.0004  0.0007  1.276↓    0.0%  -0.609  1.09e-05  31.2%/25.6%/23.0%/20.1%
    66,560   130    -0.00052  +0.0008  0.0009  1.279↓    0.0%  -0.079  9.77e-06  32.6%/27.9%/20.9%/18.6%
    67,072   131    -0.00055  +0.0010  0.0008  1.289↓    0.0%  -0.005  8.72e-06  35.0%/25.8%/21.9%/17.4%
    67,584   132    -0.00064  -0.0000  0.0008  1.293↓    0.0%  -1.222  7.73e-06  27.5%/29.9%/23.2%/19.3%
    68,096   133    -0.00063  -0.0007  0.0007  1.281↓    0.0%  -1.432  6.81e-06  29.9%/26.2%/25.0%/18.9%
    68,608   134    -0.00062  -0.0008  0.0006  1.277↓    0.0%  -1.531  5.96e-06  32.2%/27.0%/20.7%/20.1%
    69,120   135    -0.00067  -0.0004  0.0008  1.280↓    0.0%  -0.063  5.17e-06  28.3%/28.9%/23.2%/19.5%
    69,632   136    -0.00067  +0.0002  0.0006  1.271↓    0.0%  -1.280  4.45e-06  31.4%/28.1%/20.3%/20.1%
    70,144   137    -0.00068  +0.0013  0.0006  1.284↓    0.0%  -0.090  3.79e-06  31.1%/26.8%/22.5%/19.7%
    70,656   138    -0.00070  +0.0006  0.0007  1.275↓    0.0%  -1.116  3.21e-06  29.7%/29.3%/20.3%/20.7%
    71,168   139    -0.00066  +0.0008  0.0006  1.282↓    0.0%  -0.579  2.69e-06  30.1%/28.7%/20.1%/21.1%
    71,680   140    -0.00062  -0.0020  0.0007  1.288↓    0.0%  -1.138  2.24e-06  28.3%/29.3%/23.2%/19.1%
    72,192   141    -0.00057  -0.0011  0.0008  1.292↓    0.0%  -0.972  1.86e-06  27.0%/34.0%/20.3%/18.8%
    72,704   142    -0.00049  -0.0005  0.0006  1.282↓    0.0%  -0.133  1.55e-06  29.5%/27.9%/23.4%/19.1%
    73,216   143    -0.00047  -0.0004  0.0006  1.274↓    0.0%  -3.118  1.31e-06  30.7%/27.1%/21.5%/20.7%
    73,728   144    -0.00049  +0.0001  0.0006  1.287↓    0.0%  -1.354  1.14e-06  26.8%/27.3%/25.6%/20.3%
    74,240   145    -0.00046  -0.0006  0.0006  1.275↓    0.0%  -2.252  1.03e-06  33.0%/25.0%/22.5%/19.5%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0001 (Overtrade)_LTC\ckpt_step0074240.pth  [99% apmācības]
    74,752   146    -0.00044  -0.0004  0.0006  1.284↓    0.0%  -1.071  1.00e-06  28.3%/31.2%/20.5%/19.9%
    75,264   147    -0.00042  +0.0002  0.0006  1.277↓    0.0%  -1.773  1.03e-06  31.8%/26.6%/22.5%/19.1%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0001 (Overtrade)_LTC\ckpt_step0075264.pth  [100% apmācības]

────────────────────────────────────────────────────────────────────────────────
  Vidējais ātrums: 564 soļi/sek
  Vidējā atlīdzība (pēdējie 10 atjauninājumi): -0.00042
