Žurnāls: ppo_trader_Realistic Mode, OP - 0.000898 (Main)_LTC.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.000898 (Main)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 772,457 sveces  |  2019-01-05 05:00:00 → 2026-05-13 05:00:00
Izmantojam     : 331,053 sveces  |  2023-03-20 15:55:00 → 2026-05-13 05:00:00
Apmācība (~2g) : 0..220,702  (2023-03-20 15:55:00 → 2025-04-25 01:05:00)
Tests  (~1g)   : 220,702..331,053  (2025-04-25 01:10:00 → 2026-05-13 05:00:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.000898  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.000898
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.000898 (Main)_LTC/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    40,448    79    -0.00203  +0.0013  0.0030  1.266↓    0.0%  -0.130  1.31e-04  31.8%/29.5%/19.5%/19.1%
    40,960    80    -0.00192  -0.0002  0.0011  1.267↓    0.0%  -2.452  1.28e-04  34.6%/28.9%/19.1%/17.4%
    41,472    81    -0.00180  -0.0004  0.0013  1.259↓    0.0%  -0.961  1.25e-04  35.5%/29.3%/17.0%/18.2%
    41,984    82    -0.00173  -0.0011  0.0009  1.243↓    0.0%  -1.833  1.22e-04  39.5%/27.3%/16.0%/17.2%
    42,496    83    -0.00167  -0.0007  0.0009  1.243↓    0.0%  -0.039  1.19e-04  33.8%/29.5%/16.4%/20.3%
    43,008    84    -0.00158  +0.0000  0.0009  1.254↓    0.0%  -0.024  1.15e-04  33.4%/34.6%/13.9%/18.2%
    43,520    85    -0.00151  +0.0009  0.0013  1.261↓    0.0%  -0.194  1.12e-04  36.3%/30.9%/14.8%/18.0%
    44,032    86    -0.00142  -0.0017  0.0009  1.241↓    0.0%  -0.230  1.09e-04  38.7%/28.9%/13.3%/19.1%
    44,544    87    -0.00137  -0.0011  0.0012  1.263↓    0.0%  +0.032  1.06e-04  33.2%/28.5%/20.9%/17.4%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.000898 (Main)_LTC\ckpt_step0044544.pth  [59% apmācības]
    45,056    88    -0.00128  +0.0008  0.0009  1.266↓    0.0%  -2.267  1.03e-04  33.6%/28.5%/18.6%/19.3%
    45,568    89    -0.00112  +0.0006  0.0008  1.256↓    0.0%  -1.769  1.00e-04  37.3%/27.5%/16.8%/18.4%
    46,080    90    -0.00111  -0.0006  0.0012  1.248↓    0.0%  +0.101  9.70e-05  37.7%/28.5%/15.0%/18.8%
    46,592    91    -0.00104  -0.0011  0.0010  1.268↓    0.0%  -1.663  9.40e-05  38.7%/25.2%/18.8%/17.4%
    47,104    92    -0.00104  -0.0003  0.0010  1.262↓    0.0%  -0.471  9.11e-05  34.2%/28.7%/18.9%/18.2%
    47,616    93    -0.00100  +0.0001  0.0008  1.263↓    0.0%  -0.695  8.81e-05  31.4%/29.1%/20.3%/19.1%
    48,128    94    -0.00099  -0.0010  0.0008  1.266↓    0.0%  -0.980  8.52e-05  33.0%/27.9%/19.9%/19.1%
    48,640    95    -0.00091  -0.0010  0.0009  1.260↓    0.0%  -1.996  8.23e-05  33.8%/28.7%/18.6%/18.9%
    49,152    96    -0.00094  -0.0003  0.0017  1.269↓    0.0%  +0.014  7.95e-05  33.6%/30.3%/17.4%/18.8%
    49,664    97    -0.00099  +0.0002  0.0015  1.284↓    0.0%  -0.278  7.67e-05  32.8%/28.9%/20.3%/18.0%
    50,176    98    -0.00097  -0.0012  0.0008  1.262↓    0.0%  -1.125  7.39e-05  36.1%/29.3%/15.8%/18.8%
    50,688    99    -0.00095  -0.0013  0.0010  1.282↓    0.0%  -2.150  7.12e-05  30.7%/27.7%/24.2%/17.4%
    51,200   100    -0.00096  +0.0007  0.0011  1.279↓    0.0%  -2.093  6.84e-05  32.0%/28.3%/20.9%/18.8%
    51,712   101    -0.00099  +0.0000  0.0007  1.264↓    0.0%  -0.537  6.58e-05  33.0%/27.1%/21.1%/18.8%
    52,224   102    -0.00098  +0.0007  0.0007  1.286↓    0.0%  -0.237  6.31e-05  29.9%/32.8%/18.9%/18.4%
    52,736   103    -0.00096  +0.0005  0.0008  1.281↓    0.0%  -0.332  6.06e-05  33.2%/32.6%/17.6%/16.6%
    53,248   104    -0.00095  -0.0002  0.0009  1.272↓    0.0%  -1.195  5.80e-05  33.8%/27.9%/19.3%/18.9%
    53,760   105    -0.00098  +0.0002  0.0010  1.282↓    0.0%  +0.404  5.55e-05  34.2%/26.4%/23.4%/16.0%
    54,272   106    -0.00098  +0.0004  0.0007  1.299↓    0.0%  -0.323  5.30e-05  32.6%/30.5%/20.3%/16.6%
    54,784   107    -0.00091  -0.0006  0.0012  1.268↓    0.0%  +0.612  5.06e-05  33.0%/27.5%/19.9%/19.5%
    55,296   108    -0.00098  -0.0007  0.0010  1.286↓    0.0%  +0.376  4.83e-05  27.1%/29.5%/24.4%/18.9%
    55,808   109    -0.00098  -0.0009  0.0008  1.278↓    0.0%  -1.225  4.59e-05  33.2%/26.8%/21.5%/18.6%
    56,320   110    -0.00098  +0.0002  0.0008  1.283↓    0.0%  -0.404  4.37e-05  29.5%/29.1%/21.1%/20.3%
    56,832   111    -0.00096  -0.0002  0.0009  1.280↓    0.0%  -4.194  4.14e-05  34.6%/28.5%/18.6%/18.4%
    57,344   112    -0.00096  +0.0011  0.0008  1.280↓    0.0%  -0.337  3.93e-05  31.8%/28.1%/22.3%/17.8%
    57,856   113    -0.00096  -0.0009  0.0006  1.276↓    0.0%  -1.650  3.71e-05  32.8%/29.3%/19.5%/18.4%
    58,368   114    -0.00097  -0.0002  0.0007  1.284↓    0.0%  -1.211  3.51e-05  32.2%/28.5%/21.7%/17.6%
    58,880   115    -0.00095  -0.0005  0.0006  1.288↓    0.0%  -0.554  3.30e-05  32.0%/31.8%/19.1%/17.0%
    59,392   116    -0.00090  +0.0006  0.0006  1.267↓    0.0%  -0.716  3.11e-05  33.4%/27.3%/20.9%/18.4%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.000898 (Main)_LTC\ckpt_step0059392.pth  [79% apmācības]
    59,904   117    -0.00089  -0.0004  0.0008  1.279↓    0.0%  -0.777  2.92e-05  32.6%/25.6%/23.2%/18.6%
    60,416   118    -0.00081  -0.0001  0.0006  1.269↓    0.0%  -2.339  2.73e-05  30.7%/28.1%/20.5%/20.7%
    60,928   119    -0.00079  +0.0005  0.0007  1.278↓    0.0%  -0.849  2.55e-05  31.8%/29.3%/20.7%/18.2%
    61,440   120    -0.00077  +0.0000  0.0007  1.275↓    0.0%  -2.023  2.38e-05  31.1%/26.8%/23.8%/18.4%
    61,952   121    -0.00078  -0.0012  0.0010  1.286↓    0.0%  +0.070  2.21e-05  31.6%/28.1%/21.3%/18.9%
    62,464   122    -0.00077  -0.0008  0.0007  1.291↓    0.0%  -0.846  2.05e-05  27.3%/32.2%/23.4%/17.0%
    62,976   123    -0.00080  +0.0003  0.0009  1.267↓    0.0%  -0.667  1.89e-05  33.6%/24.8%/20.9%/20.7%
    63,488   124    -0.00079  +0.0001  0.0007  1.276↓    0.0%  -0.249  1.74e-05  31.8%/29.5%/19.1%/19.5%
    64,000   125    -0.00077  +0.0004  0.0008  1.274↓    0.0%  -1.231  1.60e-05  31.6%/27.7%/21.5%/19.1%
    64,512   126    -0.00078  -0.0003  0.0007  1.277↓    0.0%  -1.019  1.46e-05  30.3%/32.0%/18.4%/19.3%
    65,024   127    -0.00077  +0.0003  0.0007  1.277↓    0.0%  -2.109  1.33e-05  33.2%/25.4%/22.9%/18.6%
    65,536   128    -0.00078  +0.0003  0.0007  1.271↓    0.0%  -2.194  1.21e-05  34.2%/27.1%/19.7%/18.9%
    66,048   129    -0.00085  +0.0004  0.0009  1.279↓    0.0%  -0.545  1.09e-05  32.6%/26.6%/22.1%/18.8%
    66,560   130    -0.00091  +0.0012  0.0009  1.271↓    0.0%  -0.202  9.77e-06  35.7%/28.7%/17.8%/17.8%
    67,072   131    -0.00095  +0.0006  0.0008  1.285↓    0.0%  -0.097  8.72e-06  36.1%/26.6%/20.9%/16.4%
    67,584   132    -0.00103  +0.0003  0.0008  1.287↓    0.0%  -1.772  7.73e-06  30.3%/30.5%/21.5%/17.8%
    68,096   133    -0.00104  -0.0001  0.0007  1.279↓    0.0%  -1.266  6.81e-06  30.5%/26.2%/25.2%/18.2%
    68,608   134    -0.00102  -0.0008  0.0007  1.272↓    0.0%  -1.777  5.96e-06  35.5%/26.6%/19.1%/18.8%
    69,120   135    -0.00108  -0.0001  0.0010  1.276↓    0.0%  -0.110  5.17e-06  29.9%/29.9%/21.3%/18.9%
    69,632   136    -0.00108  +0.0001  0.0007  1.273↓    0.0%  -1.697  4.45e-06  32.8%/28.3%/19.7%/19.1%
    70,144   137    -0.00112  +0.0004  0.0006  1.274↓    0.0%  -0.134  3.79e-06  33.4%/28.5%/18.9%/19.1%
    70,656   138    -0.00115  +0.0011  0.0009  1.281↓    0.0%  -1.918  3.21e-06  31.2%/30.1%/19.9%/18.8%
    71,168   139    -0.00108  -0.0006  0.0008  1.275↓    0.0%  -1.638  2.69e-06  31.4%/29.3%/18.4%/20.9%
    71,680   140    -0.00107  -0.0022  0.0013  1.286↓    0.0%  -0.495  2.24e-06  29.9%/29.3%/22.3%/18.6%
    72,192   141    -0.00103  -0.0009  0.0008  1.284↓    0.0%  -1.093  1.86e-06  29.3%/34.2%/18.8%/17.8%
    72,704   142    -0.00095  +0.0002  0.0007  1.281↓    0.0%  -0.463  1.55e-06  30.7%/28.7%/23.0%/17.6%
    73,216   143    -0.00092  -0.0007  0.0006  1.271↓    0.0%  -5.251  1.31e-06  34.4%/27.7%/19.9%/18.0%
    73,728   144    -0.00095  -0.0012  0.0006  1.279↓    0.0%  -1.419  1.14e-06  29.7%/27.5%/23.2%/19.5%
    74,240   145    -0.00090  -0.0009  0.0006  1.280↓    0.0%  -3.258  1.03e-06  35.9%/25.0%/21.7%/17.4%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.000898 (Main)_LTC\ckpt_step0074240.pth  [99% apmācības]
    74,752   146    -0.00088  -0.0005  0.0006  1.287↓    0.0%  -1.558  1.00e-06  33.0%/31.6%/18.6%/16.8%
    75,264   147    -0.00084  +0.0008  0.0006  1.281↓    0.0%  -1.922  1.03e-06  34.0%/27.0%/21.9%/17.2%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.000898 (Main)_LTC\ckpt_step0075264.pth  [100% apmācības]

────────────────────────────────────────────────────────────────────────────────
  Vidējais ātrums: 558 soļi/sek
  Vidējā atlīdzība (pēdējie 10 atjauninājumi): -0.00084
  Galīgā entropija: 1.281  (sākums: 1.299)
────────────────────────────────────────────────────────────────────────────────

✓ Galīgais modelis saglabāts: ppo_trader_Realistic Mode, OP - 0.000898 (Main)_LTC.pth

============================================================
11. SOLIS: Bektests (4 varianti)
============================================================

────────────────────────────────────────────────────────────  1. Komisija + slipāža          
  Bilance: $4.11 | Ienesīgums: -99.59% | MaxDD: 99.65% | Sharpe: -5.158 | Calmar: -0.999 | PF: 0.541 | Darījumi: 499 | Win%: 25.1%

────────────────────────────────────────────────────────────  2. Tikai komisija              
  Bilance: $694.87 | Ienesīgums: -30.51% | MaxDD: 62.04% | Sharpe: 0.112 | Calmar: -0.492 | PF: 0.976 | Darījumi: 499 | Win%: 41.9%

────────────────────────────────────────────────────────────  3. Tikai slipāža              
  Bilance: $6.14 | Ienesīgums: -99.39% | MaxDD: 99.49% | Sharpe: -4.886 | Calmar: -0.999 | PF: 0.555 | Darījumi: 499 | Win%: 25.7%

────────────────────────────────────────────────────────────  4. Bez izmaksām               
