Žurnāls: ppo_trader_Realistic Mode, OP - 0.000898 (Main)_SOL.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.000898 (Main)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 563,641 sveces  |  2020-08-15 11:00:00 → 2025-12-25 13:20:00
Izmantojam     : 241,561 sveces  |  2023-09-08 19:20:00 → 2025-12-25 13:20:00
Apmācība (~2g) : 0..161,040  (2023-09-08 19:20:00 → 2025-03-20 23:15:00)
Tests  (~1g)   : 161,040..241,561  (2025-03-20 23:20:00 → 2025-12-25 13:20:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.000898  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.000898
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.000898 (Main)_SOL/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    70,144   137    -0.00103  -0.0002  0.0010  1.136↓    0.0%  +0.249  3.79e-06  42.0%/13.9%/21.5%/22.7%
    70,656   138    -0.00106  +0.0003  0.0013  1.136↓    0.1%  +0.536  3.21e-06  41.0%/15.6%/21.1%/22.3%
    71,168   139    -0.00109  +0.0004  0.0009  1.127↓    0.0%  +0.575  2.69e-06  39.6%/19.7%/17.2%/23.4%
    71,680   140    -0.00113  -0.0009  0.0009  1.180↓    0.0%  +0.408  2.24e-06  39.3%/16.6%/23.6%/20.5%
    72,192   141    -0.00115  -0.0042  0.0008  1.165↓    0.0%  -0.134  1.86e-06  36.5%/19.9%/19.7%/23.8%
    72,704   142    -0.00114  +0.0010  0.0011  1.171↓    0.0%  +0.401  1.55e-06  38.9%/16.6%/23.2%/21.3%
    73,216   143    -0.00126  -0.0017  0.0010  1.144↓    0.0%  +0.201  1.31e-06  39.3%/16.8%/19.5%/24.4%
    73,728   144    -0.00130  -0.0010  0.0009  1.151↓    0.0%  -0.179  1.14e-06  37.9%/15.4%/24.6%/22.1%
    74,240   145    -0.00138  -0.0006  0.0010  1.156↓    0.0%  -0.542  1.03e-06  41.4%/14.1%/23.4%/21.1%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.000898 (Main)_SOL\ckpt_step0074240.pth  [99% apmācības]
    74,752   146    -0.00144  -0.0002  0.0008  1.142↓    0.0%  -0.385  1.00e-06  41.4%/18.4%/18.8%/21.5%
    75,264   147    -0.00145  -0.0000  0.0013  1.127↓    0.0%  +0.027  1.03e-06  45.7%/13.3%/20.7%/20.3%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.000898 (Main)_SOL\ckpt_step0075264.pth  [100% apmācības]

────────────────────────────────────────────────────────────────────────────────
  Vidējais ātrums: 506 soļi/sek
  Vidējā atlīdzība (pēdējie 10 atjauninājumi): -0.00145
  Galīgā entropija: 1.127  (sākums: 1.299)
────────────────────────────────────────────────────────────────────────────────

✓ Galīgais modelis saglabāts: ppo_trader_Realistic Mode, OP - 0.000898 (Main)_SOL.pth

============================================================
11. SOLIS: Bektests (4 varianti)
============================================================

────────────────────────────────────────────────────────────  1. Komisija + slipāža          
  Bilance: $529.49 | Ienesīgums: -47.05% | MaxDD: 47.05% | Sharpe: -10.014 | Calmar: -1.000 | PF: 0.061 | Darījumi: 168 | Win%: 11.9%

────────────────────────────────────────────────────────────  2. Tikai komisija              
  Bilance: $891.68 | Ienesīgums: -10.83% | MaxDD: 11.19% | Sharpe: -1.421 | Calmar: -0.968 | PF: 0.716 | Darījumi: 168 | Win%: 43.5%

────────────────────────────────────────────────────────────  3. Tikai slipāža              
  Bilance: $605.76 | Ienesīgums: -39.42% | MaxDD: 39.42% | Sharpe: -8.452 | Calmar: -1.000 | PF: 0.092 | Darījumi: 168 | Win%: 15.5%

────────────────────────────────────────────────────────────  4. Bez izmaksām               
  Bilance: $1,019.97 | Ienesīgums: +2.00% | MaxDD: 4.24% | Sharpe: 0.625 | Calmar: 0.471 | PF: 1.146 | Darījumi: 168 | Win%: 51.8%


======================================================================
12. SOLIS: Rezultāti
======================================================================

  Metrika                     1. Komisija + slipāža            2. Tikai komisija                3. Tikai slipāža                4. Bez izmaksām               
  ──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
  Galīgā bilance                                     $529.49                         $891.68                         $605.76                       $1,019.97
  Ienesīgums                                         -47.05%                         -10.83%                         -39.42%                          +2.00%
  Maks. kritums                                       47.05%                          11.19%                          39.42%                           4.24%
  Sharpe (pēc darījumiem)                            -10.014                          -1.421                          -8.452                           0.625
  Calmar koeficients                                  -1.000                          -0.968                          -1.000                           0.471
  Peļņas faktors                                       0.061                           0.716                           0.092                           1.146
  Vid. PnL / solis ($)                             -0.004010                       -0.000572                       -0.003593                        0.000248
  Darījumi                                               168                             168                             168                             168
  Uzvaru īpatsvars                                     11.9%                           43.5%                           15.5%                           51.8%
  Vid. darījuma P&L                                  -0.256%                         -0.028%                         -0.216%                         +0.012%
  Vid. ilgums (h)                                        0.3                             0.3                             0.3                             0.3
  Vid. slip (ieeja+izeja)                            0.1548%                               —                         0.1549%                               —
  Vid. komisija                                      0.0800%                         0.0800%                               —                               —

  Zudumi no komisijām        : +12.83%
  Zudumi no slipāžas        : +41.42%
  Kopējie zudumi             : +49.05%

  Signāli (variants 1):
    HOLD  :   80,043  (99.4%)
    LONG  :      185  (0.2%)
    SHORT :      125  (0.2%)
    CLOSE :      166  (0.2%)

  Darījumi: LONG=157  SHORT=11

  ──────────────────────────────────────────────────────────
  TOP 5 IENESĪGĀKIE
  1. SHORT | 2025-08-18 02:45 → 2025-08-18 03:40 | 0h 55m | P&L: +6.63$ (+0.937%) | slip: 0.140%/0.186%
  2. SHORT | 2025-11-27 23:45 → 2025-11-28 04:20 | 4h 35m | P&L: +2.52$ (+0.460%) | slip: 0.070%/0.059%
  3. SHORT | 2025-06-30 08:30 → 2025-06-30 08:45 | 0h 15m | P&L: +1.59$ (+0.205%) | slip: 0.041%/0.034%
  4. SHORT | 2025-05-04 01:10 → 2025-05-04 05:35 | 4h 25m | P&L: +1.50$ (+0.159%) | slip: 0.033%/0.051%
  5. LONG  | 2025-06-21 20:20 → 2025-06-21 20:25 | 0h 5m | P&L: +1.27$ (+0.163%) | slip: 0.066%/0.070%

  ──────────────────────────────────────────────────────────
  TOP 5 ZAUDĪGĀKIE
  1. LONG  | 2025-06-20 17:20 → 2025-06-20 17:25 | 0h 5m | P&L: -27.50$ (-3.414%) | slip: 0.260%/0.502%
  2. LONG  | 2025-10-10 21:50 → 2025-10-10 21:55 | 0h 5m | P&L: -15.17$ (-2.659%) | slip: 1.449%/1.017%
  3. LONG  | 2025-08-22 14:10 → 2025-08-22 14:15 | 0h 5m | P&L: -9.19$ (-1.340%) | slip: 0.887%/0.913%
  4. LONG  | 2025-04-06 14:15 → 2025-04-06 14:20 | 0h 5m | P&L: -8.82$ (-0.915%) | slip: 0.221%/0.134%
  5. LONG  | 2025-08-22 13:50 → 2025-08-22 13:55 | 0h 5m | P&L: -6.85$ (-0.980%) | slip: 0.204%/0.259%

  ✓ Darījumu žurnāls: backtest_Realistic Mode, OP - 0.000898 (Main)_SOL_trades.csv

──────────────────────────────────────────────────────────────────────
  ✓ Rezultāts pievienots: experiments.csv

======================================================================
GATAVS - versija Realistic Mode, OP - 0.000898 (Main)  |  simbols: SOL  |  eksperiments: OP - 0.000898 (Main)
======================================================================
