Žurnāls: ppo_trader_Realistic Mode, OP - 0.0008 (Active)_DOGE.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.0008 (Active)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 719,235 sveces  |  2019-07-09 17:00:00 → 2026-05-13 04:55:00
Izmantojam     : 308,244 sveces  |  2023-06-07 22:00:00 → 2026-05-13 04:55:00
Apmācība (~2g) : 0..205,496  (2023-06-07 22:00:00 → 2025-05-21 10:35:00)
Tests  (~1g)   : 205,496..308,244  (2025-05-21 10:40:00 → 2026-05-13 04:55:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.0008  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.0008
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.0008 (Active)_DOGE/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    47,104    92    -0.00125  -0.0007  0.0008  1.287↓    0.0%  +0.573  9.11e-05  30.3%/25.4%/27.0%/17.4%
    47,616    93    -0.00121  -0.0009  0.0009  1.289↓    0.0%  +0.713  8.81e-05  26.8%/23.2%/31.6%/18.4%
    48,128    94    -0.00114  -0.0008  0.0010  1.292↓    0.0%  +0.680  8.52e-05  31.4%/24.6%/26.2%/17.8%
    48,640    95    -0.00109  +0.0002  0.0010  1.285↓    0.0%  +0.791  8.23e-05  29.1%/26.0%/25.4%/19.5%
    49,152    96    -0.00110  -0.0000  0.0009  1.287↓    0.0%  +0.733  7.95e-05  32.4%/26.4%/23.4%/17.8%
    49,664    97    -0.00112  -0.0013  0.0015  1.295↓    0.0%  +0.763  7.67e-05  30.5%/25.4%/26.0%/18.2%
    50,176    98    -0.00123  -0.0003  0.0020  1.279↓    0.0%  +0.737  7.39e-05  32.0%/25.6%/23.2%/19.1%
    50,688    99    -0.00135  -0.0007  0.0012  1.301↓    0.0%  +0.896  7.12e-05  25.4%/27.1%/30.3%/17.2%
    51,200   100    -0.00144  +0.0004  0.0018  1.302↓    0.0%  +0.860  6.84e-05  27.1%/25.2%/29.9%/17.8%
    51,712   101    -0.00150  -0.0004  0.0014  1.288↓    0.0%  +0.847  6.58e-05  31.2%/22.9%/27.7%/18.2%
    52,224   102    -0.00157  +0.0003  0.0022  1.304↓    0.0%  +0.689  6.31e-05  26.2%/30.5%/25.8%/17.6%
    52,736   103    -0.00174  +0.0013  0.0017  1.307↓    0.0%  +0.804  6.06e-05  28.9%/30.9%/24.0%/16.2%
    53,248   104    -0.00174  +0.0002  0.0018  1.289↓    0.0%  +0.580  5.80e-05  29.9%/25.6%/26.4%/18.2%
    53,760   105    -0.00181  -0.0001  0.0020  1.297↓    0.0%  +0.737  5.55e-05  30.9%/24.6%/28.5%/16.0%
    54,272   106    -0.00180  -0.0003  0.0013  1.319↓    0.0%  +0.837  5.30e-05  28.9%/28.1%/27.9%/15.0%
    54,784   107    -0.00185  -0.0002  0.0012  1.278↓    0.0%  +0.883  5.06e-05  32.4%/23.4%/24.6%/19.5%
    55,296   108    -0.00181  -0.0006  0.0020  1.298↓    0.0%  +0.844  4.83e-05  24.8%/25.4%/31.1%/18.8%
    55,808   109    -0.00187  +0.0009  0.0034  1.290↓    0.0%  +0.832  4.59e-05  31.1%/21.9%/28.5%/18.6%
    56,320   110    -0.00187  +0.0002  0.0020  1.288↓    0.0%  +0.858  4.37e-05  26.4%/24.6%/27.5%/21.5%
    56,832   111    -0.00193  +0.0003  0.0020  1.287↓    0.0%  +0.838  4.14e-05  32.4%/24.4%/24.2%/18.9%
    57,344   112    -0.00198  +0.0001  0.0016  1.288↓    0.0%  +0.908  3.93e-05  28.9%/25.2%/27.1%/18.8%
    57,856   113    -0.00183  -0.0003  0.0011  1.291↓    0.0%  +0.903  3.71e-05  29.5%/27.3%/25.4%/17.8%
    58,368   114    -0.00198  +0.0002  0.0012  1.294↓    0.0%  +0.865  3.51e-05  30.7%/26.2%/26.2%/17.0%
    58,880   115    -0.00192  +0.0005  0.0015  1.304↓    0.0%  +0.623  3.30e-05  29.7%/28.9%/25.4%/16.0%
    59,392   116    -0.00196  +0.0001  0.0015  1.290↓    0.0%  +0.830  3.11e-05  31.1%/25.0%/26.6%/17.4%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0008 (Active)_DOGE\ckpt_step0059392.pth  [79% apmācības]
    59,904   117    -0.00193  -0.0001  0.0013  1.300↓    0.0%  +0.867  2.92e-05  30.1%/24.4%/28.9%/16.6%
    60,416   118    -0.00190  +0.0006  0.0012  1.292↓    0.0%  +0.788  2.73e-05  27.1%/26.0%/27.7%/19.1%
    60,928   119    -0.00176  +0.0012  0.0013  1.300↓    0.0%  +0.736  2.55e-05  27.9%/29.1%/24.8%/18.2%
    61,440   120    -0.00167  +0.0000  0.0008  1.301↓    0.0%  +0.713  2.38e-05  24.0%/23.0%/34.0%/18.9%
    61,952   121    -0.00167  +0.0000  0.0019  1.302↓    0.0%  +0.435  2.21e-05  28.9%/26.4%/25.6%/19.1%
    62,464   122    -0.00164  +0.0002  0.0020  1.311↓    0.0%  -0.119  2.05e-05  24.0%/27.7%/32.6%/15.6%
    62,976   123    -0.00167  +0.0003  0.0027  1.285↓    0.0%  +0.253  1.89e-05  30.3%/22.5%/26.8%/20.5%
    63,488   124    -0.00159  +0.0007  0.0013  1.293↓    0.0%  +0.547  1.74e-05  28.7%/25.6%/27.1%/18.6%
    64,000   125    -0.00156  -0.0023  0.0012  1.290↓    0.0%  -0.352  1.60e-05  29.7%/25.6%/26.6%/18.2%
    64,512   126    -0.00152  +0.0011  0.0013  1.294↓    0.0%  +0.337  1.46e-05  27.7%/29.9%/22.9%/19.5%
    65,024   127    -0.00147  -0.0008  0.0008  1.299↓    0.0%  -0.150  1.33e-05  32.6%/24.0%/26.4%/17.0%
    65,536   128    -0.00144  +0.0002  0.0013  1.289↓    0.0%  +0.145  1.21e-05  33.2%/25.2%/22.9%/18.8%
    66,048   129    -0.00147  +0.0005  0.0034  1.298↓    0.0%  +0.493  1.09e-05  30.5%/22.9%/29.3%/17.4%
    66,560   130    -0.00147  +0.0013  0.0019  1.284↓    0.0%  +0.363  9.77e-06  33.8%/25.2%/23.0%/18.0%
    67,072   131    -0.00139  +0.0003  0.0018  1.303↓    0.0%  +0.566  8.72e-06  31.6%/22.9%/29.3%/16.2%
    67,584   132    -0.00135  +0.0002  0.0013  1.297↓    0.0%  +0.574  7.73e-06  29.5%/27.9%/25.4%/17.2%
    68,096   133    -0.00132  -0.0003  0.0013  1.292↓    0.0%  +0.364  6.81e-06  30.5%/21.7%/29.5%/18.4%
    68,608   134    -0.00136  +0.0001  0.0021  1.291↓    0.0%  +0.574  5.96e-06  31.4%/23.6%/26.2%/18.8%
    69,120   135    -0.00140  +0.0001  0.0016  1.294↓    0.0%  +0.640  5.17e-06  28.9%/27.5%/25.2%/18.4%
    69,632   136    -0.00144  -0.0001  0.0013  1.294↓    0.0%  +0.653  4.45e-06  29.5%/25.4%/27.0%/18.2%
    70,144   137    -0.00165  +0.0004  0.0026  1.290↓    0.0%  +0.636  3.79e-06  30.3%/25.8%/25.6%/18.4%
    70,656   138    -0.00169  -0.0005  0.0018  1.301↓    0.0%  -0.069  3.21e-06  27.0%/25.2%/29.9%/18.0%
    71,168   139    -0.00164  -0.0006  0.0034  1.285↓    0.0%  +0.099  2.69e-06  28.1%/27.7%/24.0%/20.1%
    71,680   140    -0.00165  +0.0013  0.0011  1.308↓    0.0%  +0.046  2.24e-06  27.0%/25.6%/30.5%/17.0%
    72,192   141    -0.00196  -0.0004  0.0065  1.303↓    0.0%  +0.496  1.86e-06  24.6%/33.8%/23.8%/17.8%
    72,704   142    -0.00213  -0.0003  0.0027  1.297↓    0.0%  +0.570  1.55e-06  25.2%/28.5%/27.7%/18.6%
    73,216   143    -0.00227  +0.0001  0.0020  1.290↓    0.0%  +0.742  1.31e-06  29.5%/28.1%/23.8%/18.6%
    73,728   144    -0.00238  -0.0017  0.0032  1.294↓    0.0%  +0.595  1.14e-06  26.6%/27.0%/27.5%/18.9%
    74,240   145    -0.00240  +0.0002  0.0012  1.298↓    0.0%  +0.739  1.03e-06  30.5%/22.9%/29.7%/17.0%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0008 (Active)_DOGE\ckpt_step0074240.pth  [99% apmācības]
    74,752   146    -0.00238  -0.0005  0.0020  1.299↓    0.0%  +0.713  1.00e-06  27.1%/31.8%/23.2%/17.8%
    75,264   147    -0.00236  -0.0009  0.0021  1.299↓    0.0%  +0.627  1.03e-06  29.1%/24.0%/28.9%/18.0%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0008 (Active)_DOGE\ckpt_step0075264.pth  [100% apmācības]

────────────────────────────────────────────────────────────────────────────────
  Vidējais ātrums: 620 soļi/sek
  Vidējā atlīdzība (pēdējie 10 atjauninājumi): -0.00236
  Galīgā entropija: 1.299  (sākums: 1.300)
────────────────────────────────────────────────────────────────────────────────

