Žurnāls: ppo_trader_Realistic Mode, OP - 0.0008 (Active)_ETH.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.0008 (Active)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 772,429 sveces  |  2019-01-05 05:00:00 → 2026-05-13 02:40:00
Izmantojam     : 331,041 sveces  |  2023-03-20 14:35:00 → 2026-05-13 02:40:00
Apmācība (~2g) : 0..220,694  (2023-03-20 14:35:00 → 2025-04-24 23:05:00)
Tests  (~1g)   : 220,694..331,041  (2025-04-24 23:10:00 → 2026-05-13 02:40:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.0008  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.0008
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.0008 (Active)_ETH/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    39,936    78    -0.00143  -0.0015  0.0007  1.202↓    0.0%  -0.884  1.34e-04  44.7%/19.3%/21.1%/14.8%
    40,448    79    -0.00151  -0.0014  0.0012  1.203↓    0.0%  -0.084  1.31e-04  44.3%/19.9%/19.9%/15.8%
    40,960    80    -0.00142  -0.0007  0.0009  1.238↓    0.0%  -3.510  1.28e-04  41.2%/20.9%/21.9%/16.0%
    41,472    81    -0.00141  +0.0007  0.0008  1.185↓    0.0%  -0.643  1.25e-04  49.6%/17.2%/18.2%/15.0%
    41,984    82    -0.00136  -0.0016  0.0008  1.201↓    0.0%  -5.130  1.22e-04  48.0%/16.8%/19.9%/15.2%
    42,496    83    -0.00139  -0.0007  0.0008  1.173↓    0.0%  -0.421  1.19e-04  48.2%/16.0%/19.1%/16.6%
    43,008    84    -0.00146  +0.0000  0.0008  1.225↓    0.0%  -1.417  1.15e-04  40.6%/24.0%/18.8%/16.6%
    43,520    85    -0.00146  -0.0011  0.0010  1.199↓    0.0%  -0.118  1.12e-04  47.3%/20.3%/17.2%/15.2%
    44,032    86    -0.00145  -0.0006  0.0010  1.207↓    0.0%  -1.099  1.09e-04  44.3%/19.3%/17.6%/18.8%
    44,544    87    -0.00157  -0.0008  0.0030  1.220↓    0.0%  -0.386  1.06e-04  42.6%/19.1%/22.9%/15.4%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0008 (Active)_ETH\ckpt_step0044544.pth  [59% apmācības]
