Žurnāls: ppo_trader_Swing Mode_DOGE.log

Ierīce: cpu  |  AMP: False
Eksperiments: Swing Mode

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 719,235 sveces  |  2019-07-09 17:00:00 → 2026-05-13 04:55:00
Izmantojam     : 308,244 sveces  |  2023-06-07 22:00:00 → 2026-05-13 04:55:00
Apmācība (~2g) : 0..205,496  (2023-06-07 22:00:00 → 2025-05-21 10:35:00)
Tests  (~1g)   : 205,496..308,244  (2025-05-21 10:40:00 → 2026-05-13 04:55:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.000898  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.000898
Kontrolpunkti: checkpoints_Swing Mode_DOGE/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    17,920    35    -0.00350  -0.0009  0.0290  1.306→    0.0%  +0.405  2.60e-04  28.3%/26.8%/27.7%/17.2%
    18,432    36    -0.00370  -0.0004  0.0109  1.296→    0.0%  +0.794  2.57e-04  28.9%/25.6%/26.8%/18.8%
    18,944    37    -0.00376  -0.0009  0.0061  1.299→    0.0%  +0.886  2.55e-04  28.7%/26.6%/26.6%/18.2%
    19,456    38    -0.00382  -0.0001  0.0039  1.296→    0.0%  +0.797  2.53e-04  27.5%/30.3%/22.1%/20.1%
    19,968    39    -0.00369  -0.0007  0.0061  1.303→    0.0%  +0.548  2.50e-04  31.8%/25.8%/27.3%/15.0%
    20,480    40    -0.00394  -0.0003  0.0069  1.289↓    0.0%  +0.799  2.48e-04  27.0%/28.9%/24.4%/19.7%
    20,992    41    -0.00383  +0.0007  0.0040  1.303→    0.0%  +0.759  2.45e-04  26.8%/26.4%/28.3%/18.6%
    21,504    42    -0.00376  -0.0005  0.0044  1.306→    0.0%  +0.788  2.43e-04  31.8%/28.3%/23.4%/16.4%
    22,016    43    -0.00372  -0.0005  0.0038  1.295→    0.0%  +0.304  2.40e-04  31.4%/25.2%/25.6%/17.8%
    22,528    44    -0.00361  -0.0004  0.0035  1.303→    0.0%  +0.704  2.38e-04  31.4%/29.1%/21.7%/17.8%
    23,040    45    -0.00315  -0.0009  0.0035  1.291→    0.0%  +0.418  2.35e-04  27.3%/28.1%/25.0%/19.5%
    23,552    46    -0.00298  -0.0013  0.0026  1.307→    0.0%  +0.825  2.33e-04  27.5%/24.4%/31.8%/16.2%
    24,064    47    -0.00286  -0.0010  0.0020  1.289↓    0.0%  +0.670  2.30e-04  27.0%/29.1%/23.4%/20.5%
    24,576    48    -0.00288  -0.0007  0.0038  1.298↓    0.0%  +0.738  2.27e-04  28.9%/27.7%/25.4%/18.0%
    25,088    49    -0.00300  -0.0016  0.0054  1.284↓    0.0%  +0.484  2.24e-04  31.2%/24.8%/25.6%/18.4%
    25,600    50    -0.00272  -0.0010  0.0029  1.298↓    0.0%  +0.877  2.22e-04  26.8%/25.0%/29.1%/19.1%
    26,112    51    -0.00269  -0.0008  0.0029  1.285↓    0.0%  +0.662  2.19e-04  31.6%/26.0%/25.2%/17.2%
    26,624    52    -0.00259  -0.0013  0.0027  1.307↓    0.0%  +0.727  2.16e-04  29.3%/29.9%/24.6%/16.2%
    27,136    53    -0.00249  -0.0011  0.0032  1.295↓    0.0%  -0.372  2.13e-04  30.7%/24.2%/28.3%/16.8%
    27,648    54    -0.00259  -0.0001  0.0042  1.290↓    0.0%  +0.529  2.10e-04  24.6%/28.5%/27.7%/19.1%
    28,160    55    -0.00264  -0.0035  0.0032  1.292↓    0.0%  +0.429  2.07e-04  27.3%/26.2%/27.7%/18.8%
    28,672    56    -0.00262  -0.0003  0.0028  1.290↓    0.0%  +0.624  2.04e-04  26.4%/25.6%/28.1%/19.9%
    29,184    57    -0.00257  -0.0016  0.0026  1.290↓    0.0%  +0.422  2.01e-04  28.9%/28.1%/25.0%/18.0%
    29,696    58    -0.00258  +0.0001  0.0025  1.271↓    0.0%  +0.383  1.98e-04  26.4%/23.8%/27.9%/21.9%
  ✓ Kontrolpunkts: checkpoints_Swing Mode_DOGE\ckpt_step0029696.pth  [40% apmācības]
    30,208    59    -0.00241  -0.0009  0.0018  1.298↓    0.0%  -0.156  1.95e-04  24.6%/30.7%/25.8%/18.9%
    30,720    60    -0.00236  -0.0003  0.0016  1.277↓    0.0%  -0.899  1.92e-04  27.9%/23.4%/29.1%/19.5%
    31,232    61    -0.00228  -0.0008  0.0017  1.302↓    0.0%  -0.345  1.89e-04  29.3%/24.4%/27.7%/18.6%
    31,744    62    -0.00225  -0.0009  0.0014  1.274↓    0.0%  -0.912  1.86e-04  32.6%/20.5%/29.1%/17.8%
    32,256    63    -0.00228  +0.0007  0.0017  1.294↓    0.0%  +0.235  1.82e-04  28.5%/26.4%/26.8%/18.4%
    32,768    64    -0.00216  -0.0012  0.0015  1.284↓    0.0%  +0.513  1.79e-04  31.8%/24.0%/25.6%/18.6%
    33,280    65    -0.00213  -0.0006  0.0022  1.288↓    0.0%  -0.070  1.76e-04  32.6%/24.8%/26.2%/16.4%
    33,792    66    -0.00210  -0.0013  0.0033  1.287↓    0.0%  +0.228  1.73e-04  28.7%/25.2%/27.7%/18.4%
    34,304    67    -0.00204  -0.0001  0.0017  1.271↓    0.0%  +0.182  1.70e-04  30.3%/22.3%/26.4%/21.1%
    34,816    68    -0.00197  -0.0004  0.0023  1.303↓    0.0%  +0.393  1.67e-04  27.5%/26.0%/28.7%/17.8%
    35,328    69    -0.00193  -0.0002  0.0014  1.288↓    0.0%  +0.524  1.63e-04  35.2%/20.3%/27.5%/17.0%
    35,840    70    -0.00185  +0.0008  0.0022  1.293↓    0.0%  -0.206  1.60e-04  26.4%/25.6%/29.1%/18.9%
    36,352    71    -0.00182  -0.0004  0.0015  1.306↓    0.0%  +0.271  1.57e-04  31.2%/30.7%/23.2%/14.8%
    36,864    72    -0.00186  -0.0029  0.0016  1.295↓    0.0%  -0.486  1.54e-04  25.0%/28.9%/27.7%/18.4%
    37,376    73    -0.00186  +0.0003  0.0018  1.290↓    0.0%  +0.282  1.50e-04  29.9%/24.8%/28.9%/16.4%
    37,888    74    -0.00182  -0.0010  0.0015  1.287↓    0.0%  -0.281  1.47e-04  31.4%/26.2%/24.8%/17.6%
    38,400    75    -0.00171  -0.0011  0.0016  1.297↓    0.0%  -0.563  1.44e-04  29.7%/25.8%/27.9%/16.6%
    38,912    76    -0.00158  -0.0004  0.0013  1.282↓    0.0%  -3.317  1.41e-04  28.9%/24.6%/27.5%/18.9%
    39,424    77    -0.00164  -0.0015  0.0017  1.300↓    0.0%  -0.301  1.38e-04  26.4%/28.3%/28.3%/17.0%
    39,936    78    -0.00157  -0.0000  0.0017  1.286↓    0.0%  -0.391  1.34e-04  28.1%/26.2%/27.5%/18.2%
    40,448    79    -0.00157  -0.0012  0.0016  1.304↓    0.0%  +0.182  1.31e-04  25.4%/29.7%/27.5%/17.4%
    40,960    80    -0.00161  +0.0008  0.0021  1.291↓    0.0%  -0.223  1.28e-04  29.7%/23.0%/28.9%/18.4%
    41,472    81    -0.00165  -0.0012  0.0014  1.289↓    0.0%  +0.334  1.25e-04  28.5%/27.1%/25.8%/18.6%
    41,984    82    -0.00162  +0.0003  0.0013  1.275↓    0.0%  +0.591  1.22e-04  33.6%/21.3%/27.3%/17.8%
    42,496    83    -0.00157  -0.0004  0.0011  1.283↓    0.0%  +0.617  1.19e-04  30.1%/24.4%/26.6%/18.9%
    43,008    84    -0.00154  -0.0016  0.0013  1.294↓    0.0%  +0.636  1.15e-04  27.1%/30.9%/25.0%/17.0%
    43,520    85    -0.00158  -0.0006  0.0012  1.292↓    0.0%  +0.474  1.12e-04  31.6%/29.1%/21.9%/17.4%
    44,032    86    -0.00160  -0.0002  0.0013  1.285↓    0.0%  +0.562  1.09e-04  30.7%/28.9%/21.9%/18.6%
    44,544    87    -0.00150  -0.0005  0.0010  1.288↓    0.0%  +0.396  1.06e-04  31.1%/24.0%/27.9%/17.0%
  ✓ Kontrolpunkts: checkpoints_Swing Mode_DOGE\ckpt_step0044544.pth  [59% apmācības]
    45,056    88    -0.00146  +0.0002  0.0011  1.297↓    0.0%  +0.542  1.03e-04  28.3%/27.1%/25.8%/18.8%
    45,568    89    -0.00139  -0.0009  0.0012  1.274↓    0.0%  +0.524  1.00e-04  32.2%/24.0%/24.2%/19.5%
    46,080    90    -0.00137  +0.0006  0.0013  1.287↓    0.0%  +0.506  9.70e-05  30.5%/26.4%/24.0%/19.1%
    46,592    91    -0.00132  +0.0003  0.0008  1.282↓    0.0%  +0.574  9.40e-05  36.1%/22.7%/25.0%/16.2%
    47,104    92    -0.00130  -0.0008  0.0008  1.283↓    0.0%  +0.506  9.11e-05  30.3%/25.6%/26.4%/17.8%
    47,616    93    -0.00125  -0.0003  0.0009  1.285↓    0.0%  +0.743  8.81e-05  28.1%/22.7%/30.7%/18.6%
    48,128    94    -0.00118  -0.0005  0.0011  1.279↓    0.0%  +0.645  8.52e-05  31.2%/23.6%/26.2%/18.9%
    48,640    95    -0.00114  -0.0001  0.0011  1.281↓    0.0%  +0.792  8.23e-05  29.1%/24.4%/26.6%/19.9%
    49,152    96    -0.00115  +0.0004  0.0009  1.282↓    0.0%  +0.781  7.95e-05  32.0%/26.8%/23.0%/18.2%
    49,664    97    -0.00116  -0.0007  0.0016  1.293↓    0.0%  +0.746  7.67e-05  30.7%/24.0%/27.1%/18.2%
    50,176    98    -0.00127  -0.0008  0.0021  1.273↓    0.0%  +0.748  7.39e-05  31.8%/25.2%/23.6%/19.3%
    50,688    99    -0.00140  -0.0007  0.0014  1.306↓    0.0%  +0.882  7.12e-05  25.8%/25.6%/32.4%/16.2%
    51,200   100    -0.00149  +0.0003  0.0017  1.296↓    0.0%  +0.858  6.84e-05  27.9%/24.6%/29.3%/18.2%
    51,712   101    -0.00156  -0.0009  0.0014  1.285↓    0.0%  +0.848  6.58e-05  30.7%/23.4%/27.3%/18.6%
    52,224   102    -0.00164  -0.0002  0.0021  1.303↓    0.0%  +0.696  6.31e-05  26.6%/30.1%/25.8%/17.6%
    52,736   103    -0.00183  +0.0008  0.0018  1.299↓    0.0%  +0.783  6.06e-05  27.9%/28.3%/26.2%/17.6%
    53,248   104    -0.00183  +0.0001  0.0017  1.292↓    0.0%  +0.620  5.80e-05  29.5%/25.8%/27.1%/17.6%
    53,760   105    -0.00189  +0.0000  0.0022  1.292↓    0.0%  +0.671  5.55e-05  31.6%/24.6%/27.5%/16.2%
    54,272   106    -0.00188  -0.0000  0.0012  1.313↓    0.0%  +0.843  5.30e-05  29.1%/26.8%/28.3%/15.8%
    54,784   107    -0.00193  -0.0002  0.0012  1.273↓    0.0%  +0.862  5.06e-05  33.4%/22.5%/23.8%/20.3%
    55,296   108    -0.00190  +0.0002  0.0024  1.299↓    0.0%  +0.818  4.83e-05  25.0%/26.2%/30.7%/18.2%
    55,808   109    -0.00194  +0.0006  0.0031  1.288↓    0.0%  +0.842  4.59e-05  32.2%/21.1%/28.5%/18.2%
    56,320   110    -0.00196  +0.0001  0.0019  1.287↓    0.0%  +0.863  4.37e-05  26.0%/24.2%/28.7%/21.1%
    56,832   111    -0.00207  -0.0003  0.0032  1.283↓    0.0%  +0.774  4.14e-05  32.6%/23.6%/24.6%/19.1%
    57,344   112    -0.00211  -0.0000  0.0017  1.285↓    0.0%  +0.907  3.93e-05  28.7%/25.0%/27.5%/18.8%
    57,856   113    -0.00195  -0.0004  0.0012  1.291↓    0.0%  +0.890  3.71e-05  31.6%/26.6%/25.0%/16.8%
    58,368   114    -0.00207  +0.0001  0.0013  1.288↓    0.0%  +0.845  3.51e-05  31.6%/25.0%/25.8%/17.6%
    58,880   115    -0.00200  +0.0000  0.0016  1.301↓    0.0%  +0.603  3.30e-05  29.7%/29.1%/25.4%/15.8%
    59,392   116    -0.00205  +0.0011  0.0016  1.280↓    0.0%  +0.813  3.11e-05  32.6%/24.4%/25.4%/17.6%
  ✓ Kontrolpunkts: checkpoints_Swing Mode_DOGE\ckpt_step0059392.pth  [79% apmācības]
    59,904   117    -0.00202  +0.0003  0.0013  1.302↓    0.0%  +0.854  2.92e-05  29.5%/24.6%/29.5%/16.4%
    60,416   118    -0.00196  +0.0008  0.0011  1.286↓    0.0%  +0.790  2.73e-05  27.1%/26.2%/26.6%/20.1%
    60,928   119    -0.00185  +0.0006  0.0014  1.299↓    0.0%  +0.732  2.55e-05  28.1%/29.1%/24.6%/18.2%
    61,440   120    -0.00176  -0.0009  0.0009  1.294↓    0.0%  +0.697  2.38e-05  26.6%/21.3%/33.6%/18.6%
    61,952   121    -0.00169  -0.0001  0.0017  1.296↓    0.0%  +0.455  2.21e-05  29.7%/25.4%/25.0%/19.9%
    62,464   122    -0.00166  +0.0000  0.0021  1.305↓    0.0%  -0.048  2.05e-05  24.4%/27.5%/31.8%/16.2%
    62,976   123    -0.00170  -0.0004  0.0027  1.281↓    0.0%  +0.364  1.89e-05  30.3%/21.9%/27.1%/20.7%
    63,488   124    -0.00164  +0.0008  0.0013  1.290↓    0.0%  +0.581  1.74e-05  29.1%/25.4%/27.0%/18.6%
    64,000   125    -0.00161  -0.0024  0.0012  1.288↓    0.0%  -0.354  1.60e-05  29.5%/24.8%/27.1%/18.6%
    64,512   126    -0.00157  +0.0010  0.0013  1.296↓    0.0%  +0.423  1.46e-05  27.5%/31.1%/22.5%/18.9%
    65,024   127    -0.00152  -0.0008  0.0009  1.296↓    0.0%  -0.530  1.33e-05  32.6%/23.8%/26.8%/16.8%
    65,536   128    -0.00147  +0.0007  0.0011  1.287↓    0.0%  +0.274  1.21e-05  33.0%/25.6%/22.7%/18.8%
    66,048   129    -0.00142  +0.0006  0.0014  1.290↓    0.0%  +0.669  1.09e-05  32.0%/21.5%/28.1%/18.4%
    66,560   130    -0.00142  +0.0012  0.0016  1.280↓    0.0%  +0.488  9.77e-06  34.0%/25.0%/23.0%/18.0%
    67,072   131    -0.00135  +0.0003  0.0016  1.301↓    0.0%  +0.648  8.72e-06  32.2%/23.2%/28.3%/16.2%
    67,584   132    -0.00128  +0.0010  0.0016  1.293↓    0.0%  +0.431  7.73e-06  29.9%/28.3%/24.6%/17.2%
    68,096   133    -0.00126  +0.0004  0.0017  1.291↓    0.0%  +0.391  6.81e-06  29.9%/22.1%/29.7%/18.4%
    68,608   134    -0.00132  +0.0006  0.0022  1.285↓    0.0%  +0.605  5.96e-06  32.8%/23.2%/25.4%/18.6%
    69,120   135    -0.00139  -0.0006  0.0016  1.294↓    0.1%  +0.628  5.17e-06  27.9%/28.7%/25.4%/18.0%
    69,632   136    -0.00142  -0.0002  0.0013  1.284↓    0.1%  +0.605  4.45e-06  30.7%/25.6%/25.4%/18.4%
    70,144   137    -0.00165  +0.0005  0.0028  1.286↓    0.0%  +0.621  3.79e-06  30.7%/25.0%/26.2%/18.2%
    70,656   138    -0.00173  -0.0008  0.0017  1.298↓    0.0%  +0.206  3.21e-06  27.9%/23.2%/31.1%/17.8%
    71,168   139    -0.00174  -0.0004  0.0037  1.282↓    0.0%  +0.111  2.69e-06  28.7%/27.5%/23.6%/20.1%
    71,680   140    -0.00172  +0.0009  0.0011  1.303↓    0.0%  +0.351  2.24e-06  27.1%/25.2%/31.2%/16.4%
    72,192   141    -0.00201  -0.0004  0.0058  1.300↓    0.0%  +0.503  1.86e-06  26.2%/32.0%/24.0%/17.8%
    72,704   142    -0.00217  -0.0002  0.0023  1.298↓    0.0%  +0.667  1.55e-06  26.6%/26.6%/28.9%/18.0%
    73,216   143    -0.00226  +0.0005  0.0018  1.283↓    0.0%  +0.790  1.31e-06  30.9%/26.4%/24.2%/18.6%
    73,728   144    -0.00235  -0.0010  0.0034  1.291↓    0.0%  +0.632  1.14e-06  26.8%/26.2%/28.3%/18.8%
    74,240   145    -0.00236  +0.0006  0.0014  1.293↓    0.0%  +0.740  1.03e-06  31.6%/21.9%/29.9%/16.6%
  ✓ Kontrolpunkts: checkpoints_Swing Mode_DOGE\ckpt_step0074240.pth  [99% apmācības]
    74,752   146    -0.00239  +0.0003  0.0021  1.295↓    0.0%  +0.781  1.00e-06  28.5%/30.7%/23.0%/17.8%
    75,264   147    -0.00235  -0.0010  0.0027  1.299↓    0.0%  +0.533  1.03e-06  30.3%/23.6%/29.3%/16.8%
  ✓ Kontrolpunkts: checkpoints_Swing Mode_DOGE\ckpt_step0075264.pth  [100% apmācības]

────────────────────────────────────────────────────────────────────────────────
  Vidējais ātrums: 599 soļi/sek
  Vidējā atlīdzība (pēdējie 10 atjauninājumi): -0.00235
  Galīgā entropija: 1.299  (sākums: 1.300)
────────────────────────────────────────────────────────────────────────────────

✓ Galīgais modelis saglabāts: ppo_trader_Swing Mode_DOGE.pth

============================================================
11. SOLIS: Bektests (4 varianti)
============================================================

────────────────────────────────────────────────────────────  1. Komisija + slipāža          
  Bilance: $0.01 | Ienesīgums: -100.00% | MaxDD: 100.00% | Sharpe: -22.362 | Calmar: -1.000 | PF: 0.261 | Darījumi: 3111 | Win%: 18.7%

────────────────────────────────────────────────────────────  2. Tikai komisija              
  Bilance: $74.38 | Ienesīgums: -92.56% | MaxDD: 92.93% | Sharpe: -1.801 | Calmar: -0.996 | PF: 0.881 | Darījumi: 3110 | Win%: 40.5%

────────────────────────────────────────────────────────────  3. Tikai slipāža              
  Bilance: $0.01 | Ienesīgums: -100.00% | MaxDD: 100.00% | Sharpe: -20.683 | Calmar: -1.000 | PF: 0.286 | Darījumi: 3111 | Win%: 20.4%

────────────────────────────────────────────────────────────  4. Bez izmaksām               
  Bilance: $895.93 | Ienesīgums: -10.41% | MaxDD: 37.89% | Sharpe: 0.151 | Calmar: -0.275 | PF: 0.990 | Darījumi: 3110 | Win%: 44.0%


======================================================================
12. SOLIS: Rezultāti
======================================================================

  Metrika                     1. Komisija + slipāža            2. Tikai komisija                3. Tikai slipāža                4. Bez izmaksām               
  ──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
  Galīgā bilance                                       $0.01                          $74.38                           $0.01                         $895.93
  Ienesīgums                                        -100.00%                         -92.56%                        -100.00%                         -10.41%
  Maks. kritums                                      100.00%                          92.93%                         100.00%                          37.89%
  Sharpe (pēc darījumiem)                            -22.362                          -1.801                         -20.683                           0.151
  Calmar koeficients                                  -1.000                          -0.996                          -1.000                          -0.275
  Peļņas faktors                                       0.261                           0.881                           0.286                           0.990
  Vid. PnL / solis ($)                             -0.007187                       -0.004681                       -0.007435                       -0.001013
  Darījumi                                              3111                            3110                            3111                            3110
  Uzvaru īpatsvars                                     18.7%                           40.5%                           20.4%                           44.0%
  Vid. darījuma P&L                                  -0.532%                         -0.037%                         -0.492%                         +0.003%
  Vid. ilgums (h)                                        2.0                             2.0                             2.0                             2.0
  Vid. slip (ieeja+izeja)                            0.3317%                               —                         0.3317%                               —
  Vid. komisija                                      0.0800%                         0.0800%                               —                               —

  Zudumi no komisijām        : +82.16%
  Zudumi no slipāžas        : +89.59%
  Kopējie zudumi             : +89.59%

  Signāli (variants 1):
    HOLD  :   61,189  (59.6%)
    LONG  :   23,881  (23.2%)
    SHORT :   15,303  (14.9%)
    CLOSE :    2,373  (2.3%)

  Darījumi: LONG=1379  SHORT=1732

  ──────────────────────────────────────────────────────────
  TOP 5 IENESĪGĀKIE
  1. SHORT | 2025-05-30 00:05 → 2025-05-30 01:10 | 1h 5m | P&L: +17.85$ (+3.162%) | slip: 0.030%/0.316%
  2. LONG  | 2025-05-25 17:10 → 2025-05-26 02:40 | 9h 30m | P&L: +16.65$ (+2.762%) | slip: 0.069%/0.077%
  3. LONG  | 2025-05-21 22:30 → 2025-05-22 00:15 | 1h 45m | P&L: +16.43$ (+1.842%) | slip: 0.104%/0.153%
  4. LONG  | 2025-05-28 19:55 → 2025-05-29 02:10 | 6h 15m | P&L: +14.92$ (+2.600%) | slip: 0.069%/0.048%
  5. LONG  | 2025-05-22 21:40 → 2025-05-23 00:35 | 2h 55m | P&L: +13.09$ (+1.584%) | slip: 0.078%/0.208%

  ──────────────────────────────────────────────────────────
  TOP 5 ZAUDĪGĀKIE
  1. LONG  | 2025-05-24 17:10 → 2025-05-25 00:50 | 7h 40m | P&L: -20.51$ (-3.193%) | slip: 0.037%/0.172%
  2. LONG  | 2025-06-05 18:25 → 2025-06-05 19:20 | 0h 55m | P&L: -20.06$ (-5.922%) | slip: 0.153%/0.833%
  3. SHORT | 2025-05-23 00:35 → 2025-05-23 05:15 | 4h 40m | P&L: -19.76$ (-2.359%) | slip: 0.209%/0.117%
  4. SHORT | 2025-05-22 00:15 → 2025-05-22 01:10 | 0h 55m | P&L: -19.45$ (-2.148%) | slip: 0.252%/0.337%
  5. SHORT | 2025-05-21 19:15 → 2025-05-21 19:40 | 0h 25m | P&L: -19.14$ (-2.057%) | slip: 0.219%/0.196%

  ✓ Darījumu žurnāls: backtest_Swing Mode_DOGE_trades.csv

──────────────────────────────────────────────────────────────────────
  ✓ Rezultāts pievienots: experiments.csv

======================================================================
GATAVS - versija Swing Mode  |  simbols: DOGE  |  eksperiments: Swing Mode
======================================================================
